Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
128.08,Y-25.2380,,,,,,,18.42,2.84,67.46666667,1503.421053,9.087719298,11.25263158,6.463157895,11.0245614,-31.588,-25.238,0,3.175,3.175,-1,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
130.92,G04,X1.0000,,,,,,2.6,0.97,0,1499,3.397959184,18.53061224,2.653061224,18.94897959,-31.588,-25.238,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
131.89,X31.5880,,,,,,,83.73,49.65,75.98832058,1502.725332,8.605114781,29.32662102,1.686065244,11.99838905,31.588,-25.238,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
181.54,G04,X1.0000,,,,,,1.37,1.25,0,1499,3.015873016,10.88888889,1.087301587,16.50793651,31.588,-25.238,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
182.79,Y-22.0630,,,,,,,24.35,2.53,75.7007874,1501.519685,8.11023622,12.07480315,9.586614173,11.67716535,31.588,-22.063,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
185.32,G04,X1.0000,,,,,,1.61,0.95,0,1499,3.0625,3.3125,1.677083333,17.98958333,31.588,-22.063,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
186.27,X-31.5880,,,,,,,107.08,37.34,101.9726908,1503.195448,10.84524766,28.5978581,2.866934404,11.77402945,-31.588,-22.063,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
223.61,G04,X1.0000,,,,,,0.42,0.94,0,1499,3,10.02105263,0.442105263,15,-31.588,-22.063,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
224.55,Y-18.8880,,,,,,,14.71,2.22,78.90134529,1504.650224,9.408071749,8.331838565,6.596412556,9.609865471,-31.588,-18.888,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
226.77,G04,X1.0000,,,,,,1.92,0.95,0,1499,3.395833333,17.58333333,2,19.60416667,-31.588,-18.888,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
227.72,X31.5880,,,,,,,44.47,37.2,101.972588,1501.456329,10.40929858,31.6586939,1.195108842,10.55764579,31.588,-18.888,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
264.92,G04,X1.0000,,,,,,1.04,0.94,0,1499,3,10.68421053,1.094736842,17.32631579,31.588,-18.888,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
265.86,Y-15.7130,,,,,,,22.38,2.21,88.60810811,1501.792793,8.77027027,9.941441441,10.08108108,12.64864865,31.588,-15.713,0,3.175,3.175,-1,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
268.07,G04,X1.0000,,,,,,1.96,0.97,0,1499.102041,3.071428571,3.285714286,2,18.97959184,31.588,-15.713,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
269.04,X-31.5880,,,,,,,85.42,29.91,126.9575535,1503.268048,12.3138369,28.65040107,2.854946524,10.55882353,-31.588,-15.713,-63.176,0,63.176,-1,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
298.95,G04,X1.0000,,,,,,0.4,0.95,0,1499,3.020833333,8.041666667,0.416666667,15.65625,-31.588,-15.713,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
299.9,Y-12.5380,,,,,,,13.67,1.59,122.49375,1499.0625,10.93125,10,8.54375,9.86875,-31.588,-12.538,0,3.175,3.175,-1,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
301.49,G04,X1.0000,,,,,,1.64,0.97,0,1502.367347,4.071428571,18.20408163,1.673469388,17.96938776,-31.588,-12.538,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
302.46,X31.5880,,,,,,,34.56,30.09,126.113289,1502.222591,11.70664452,31.22458472,1.148172757,10.51461794,31.588,-12.538,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
332.55,G04,X1.0000,,,,,,0.72,0.94,0,1499,3.021052632,8.368421053,0.757894737,18.98947368,31.588,-12.538,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
333.49,Y-9.3630,,,,,,,19.65,1.57,126.1962025,1503.113924,9.987341772,11.12025316,12.43670886,11.99367089,31.588,-9.363,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
335.06,G04,X1.0000,,,,,,1.97,0.97,0,1502.163265,4.010204082,3.683673469,2.010204082,18.42857143,31.588,-9.363,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
336.03,X-31.5880,,,,,,,63.34,25.1,150.0629231,1502.524492,14.173636,28.28355237,2.522500996,11.12504978,-31.588,-9.363,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
361.13,G04,X1.0000,,,,,,1.05,0.95,0,1499,3.03125,8.677083333,1.09375,16.32291667,-31.588,-9.363,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
362.08,Y-6.1880,,,,,,,21.84,1.31,145.4393939,1501.575758,12.62121212,3.689393939,16.54545455,10.56818182,-31.588,-6.188,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
363.39,G04,X1.0000,,,,,,2.29,0.97,0,1502.367347,4.397959184,16.46938776,2.336734694,15.98979592,-31.588,-6.188,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
364.36,X31.5880,,,,,,,36.49,25.08,150.061379,1503.25269,13.30051813,31.05619769,1.454364289,11.19689119,31.588,-6.188,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
389.44,G04,X1.0000,,,,,,1.63,0.95,0,1499,3.020833333,9.739583333,1.697916667,16.97916667,31.588,-6.188,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
390.39,Y-3.0130,,,,,,,10.83,1.3,150.8396947,1503.885496,10.24427481,10,8.267175573,7.79389313,31.588,-3.013,0,3.175,3.175,-1,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
391.69,G04,X1.0000,,,,,,2.19,0.93,0,1504.223404,5.361702128,3.670212766,2.329787234,15.36170213,31.588,-3.013,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
392.62,S3000,,,,,,,0.62,0.3,0,1720,98.25806452,4.064516129,2,17.96774194,31.588,-3.013,0,0,0,-1,0,,0,0,0,0,0,,0,Face Milling
392.92,G04,X1.0000,,,,,,1.25,0.94,0,2973.368421,8.168421053,6.357894737,1.315789474,16.93684211,31.588,-3.013,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
393.86,X-31.5880,,,,,,,67.66,24.93,151.9390537,2998,9.433841219,28.36287089,2.712910986,13.13271852,-31.588,-3.013,-63.176,0,63.176,-1,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
418.79,G04,X1.0000,,,,,,1.08,0.93,0,2998,1.021276596,9.319148936,1.14893617,18.0212766,-31.588,-3.013,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
419.72,Y0.1630,,,,,,,18.2,1.3,150.8396947,2998,7.526717557,7.465648855,13.89312977,10.79389313,-31.588,0.163,0,3.176,3.176,-1,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
421.02,G04,X1.0000,,,,,,5.26,1.24,0,2998,2.224,17.016,4.208,18.336,-31.588,0.163,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
422.26,X31.5880,,,,,,,67.79,24.7,151.9433428,2998,8.453662485,32.76527722,2.743423715,12.62606232,31.588,0.163,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
446.96,G04,X1.0000,,,,,,2.31,1.26,0,2998,1.031496063,11.98425197,1.818897638,18.97637795,31.588,0.163,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
448.22,Y3.3380,,,,,,,7.5,1.24,150.784,2998,7.768,13.744,6,13.784,31.588,3.338,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
449.46,G04,X1.0000,,,,,,1.94,0.93,0,2997.893617,1.404255319,7.414893617,2.063829787,20.29787234,31.588,3.338,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
450.39,X-31.5880,,,,,,,63.97,18.82,200.0276155,2997.835369,10.54540627,30.73552841,3.397238449,13.80562931,-31.588,3.338,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
469.21,G04,X1.0000,,,,,,1.71,0.95,0,2998,1.041666667,9.239583333,1.78125,17.64583333,-31.588,3.338,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
470.16,Y6.5130,,,,,,,13.39,0.93,200.8617021,2998,8.64893617,1.776595745,14.24468085,11.31914894,-31.588,6.513,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
471.09,G04,X1.0000,,,,,,5.4,1.27,0,2998,2.484375,16.1171875,4.21875,18.6015625,-31.588,6.513,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
472.36,X31.5880,,,,,,,60.86,18.7,202.8915019,2998,10.19347942,37.32549439,3.252805986,12.04703367,31.588,6.513,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
491.06,G04,X1.0000,,,,,,2.05,0.94,0,2998,1.042105263,8.410526316,2.157894737,20,31.588,6.513,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
492,Y9.6880,,,,,,,13.35,0.93,200.8404255,2998,8.287234043,19.56382979,14.20212766,17.0106383,31.588,9.688,0,3.175,3.175,-1,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
492.93,G04,X1.0000,,,,,,1.92,0.95,0,2998,2.0625,8.0625,2,19.64583333,31.588,9.688,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
493.88,X-31.5880,,,,,,,65.8,15.29,245.3562092,2998,11.69084967,29.09150327,4.300653595,14.64183007,-31.588,9.688,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
509.17,G04,X1.0000,,,,,,1.63,0.92,0,2998,1.064516129,7.76344086,1.752688172,17.95698925,-31.588,9.688,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
510.09,Y12.8630,,,,,,,9.46,0.91,200.0217391,2998,10.59782609,6.391304348,10.2826087,9.141304348,-31.588,12.863,0,3.175,3.175,-1,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
511,G04,X1.0000,,,,,,4.46,0.95,0,2998,1.427083333,17.32291667,4.645833333,21.54166667,-31.588,12.863,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
511.95,X31.5880,,,,,,,57.94,15.05,253.8313413,2998,11.31407703,35.28685259,3.847277556,12.124834,31.588,12.863,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
527,G04,X1.0000,,,,,,2.97,0.94,0,2998,1.042105263,9.431578947,3.126315789,22.61052632,31.588,12.863,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
527.94,Y16.0380,,,,,,,5.88,0.92,251.2688172,2998,8.247311828,9.376344086,6.322580645,14.05376344,31.588,16.038,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
528.86,G04,X1.0000,,,,,,2.23,0.94,0,2998,1.421052632,6.368421053,2.347368421,19.35789474,31.588,16.038,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
529.8,X-31.5880,,,,,,,60.5,12.55,304.7571656,2998,12.40127389,25.29219745,4.816878981,15.02547771,-31.588,16.038,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
542.35,G04,X1.0000,,,,,,1.68,0.94,0,2998,1.052631579,9.010526316,1.768421053,18.29473684,-31.588,16.038,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
543.29,Y19.2130,,,,,,,4.04,0.65,245.8787879,2998,9.424242424,54.90909091,6.121212121,12.03030303,-31.588,19.213,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
543.94,G04,X1.0000,,,,,,5.55,0.97,0,2998,3.357142857,11.44897959,5.663265306,18.6122449,-31.588,19.213,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
544.91,X31.5880,,,,,,,57.65,12.59,297.2539683,2998,11.91587302,38.8484127,4.575396825,12.66825397,31.588,19.213,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
557.5,G04,X1.0000,,,,,,3.64,1.25,0,2998,1.063492063,12.00793651,2.888888889,22.43650794,31.588,19.213,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
558.75,Y22.3880,,,,,,,14.78,0.64,300.3076923,2998,10.41538462,15.89230769,22.73846154,12.01538462,31.588,22.388,0,3.175,3.175,-1,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
559.39,G04,X1.0000,,,,,,4.57,0.95,0,2998,1.416666667,7.71875,4.760416667,19.30208333,31.588,22.388,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
560.34,X-31.5880,,,,,,,93.4,12.42,304.7546259,2998,12.34111022,29.80370072,7.514078842,14.59855189,-31.588,22.388,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
572.76,G04,X1.0000,,,,,,0.74,1.25,0,2998,1.071428571,11.19047619,0.587301587,16.21428571,-31.588,22.388,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
574.01,Y25.5630,,,,,,,8.1,0.62,300.1587302,2998,12.34920635,13.58730159,12.85714286,10.66666667,-31.588,25.563,0,3.175,3.175,-1,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
574.63,G04,X1.0000,,,,,,4.42,0.94,0,2997.894737,1.747368421,17.81052632,4.652631579,21.94736842,-31.588,25.563,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
575.57,X31.5880,,,,,,,56.33,12.54,304.7569721,2997.752988,11.93227092,34.93944223,4.488446215,12.53227092,31.588,25.563,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
588.11,G04,X1.0000,,,,,,3.32,0.95,0,2998,1.020833333,11,3.458333333,22.98958333,31.588,25.563,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
589.06,Y28.7380,,,,,,,9,0.94,217.8526316,2998,4.326315789,12.26315789,9.473684211,17.87368421,31.588,28.738,0,3.175,3.175,-1,0,Conventional,4.6,1.4,1,6.08,6.08,Cut with Feed,3.175,Face Milling
590,G04,X1.0000,,,,,,3.42,0.93,0,2998,1.031914894,11.82978723,3.638297872,10.03191489,31.588,28.738,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
590.93,X-31.5880,,,,,,,57.68,12.5,304.756195,2998,5.392486011,31.31814548,4.610711431,14.90167866,-31.588,28.738,-63.176,0,63.176,-1,0,Climb,59.5,1.4,1,82.86,82.86,Cut with Feed,63.176,Face Milling
603.43,G04,X1.0000,,,,,,0.47,0.95,0,2998,1,9.5625,0.489583333,11.65625,-31.588,28.738,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
604.38,Y31.5880,X-30.0000,,,,,,8.47,0.62,300.1587302,2998,1,31.34920635,13.44444444,12,-30,31.588,1.588,2.85,3.262551762,-1,0,Both,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
605,G04,X1.0000,,,,,,8.45,1.24,0,2998,1,10.792,6.76,11.752,-30,31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
606.24,X36.5740,,,,,,,62.53,13.08,304.7669977,2998,1,30.15813598,4.776928953,7.500381971,36.574,31.588,66.574,0,66.574,-1,0,Both,0,0,1,0,0,Air-Cut,66.574,Face Milling
619.32,G04,X1.0000,,,,,,4.34,0.92,0,2998,1,8.591397849,4.666666667,6.053763441,36.574,31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
620.24,Z0,,,,,,,1.36,0.33,42.70588235,2998,1,6.029411765,4,40.67647059,36.574,31.588,0,0,0,0,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
620.57,G04,X1.0000,,,,,,4.7,0.94,0,2998,1,8.242105263,4.947368421,26.92631579,36.574,31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
621.51,G00,Y-31.5880,X-36.5740,,,,,43.03,0.64,3700.061538,2998,1,131.4,66.2,26.58461538,-36.574,-31.588,-73.148,-63.176,96.65317832,0,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
622.15,G04,X1.0000,,,,,,2.82,0.93,0,2998,1,5.64893617,3,28.77659574,-36.574,-31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
623.08,Z-2.0000,,,,,,,4.77,1.58,75.52201258,2998,1,3.591194969,3,8.823899371,-36.574,-31.588,0,0,1,-2,-2,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Face Milling
624.66,G04,X1.0000,,,,,,2.88,0.95,0,2998,1,3.270833333,3,16.38541667,-36.574,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
625.61,X30.0000,,,,,,,147.05,52.7,75.9561753,2998,8.705558718,35.66685638,2.789793208,15.87744261,30,-31.588,66.574,0,66.574,-2,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
678.31,G04,X1.0000,,,,,,1.63,0.95,0,2998,1.041666667,5.697916667,1.697916667,19.30208333,30,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
679.26,Y-28.4130,X31.5880,,,,,,8,2.87,75.73611111,2998,6.638888889,23.89583333,2.777777778,17.88194444,31.588,-28.413,1.588,3.175,3.549981549,-2,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
682.13,G04,X1.0000,,,,,,4.06,1.92,0,3678.466321,14.31606218,7.310880829,2.103626943,22.6373057,31.588,-28.413,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
684.05,X-31.5880,,,,,,,137.03,16.88,225.0651273,4500,13.37181764,29.40201303,8.113084665,18.05387803,-31.588,-28.413,-63.176,0,63.176,-2,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
700.93,G04,X1.0000,,,,,,2.79,0.93,0,4500,3.053191489,7.723404255,2.968085106,22.29787234,-31.588,-28.413,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
701.86,Y-25.2380,,,,,,,3.23,0.92,226.5376344,4500,11.80645161,23.07526882,3.47311828,17.46236559,-31.588,-25.238,0,3.175,3.175,-2,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
702.78,G04,X1.0000,,,,,,2.29,0.96,0,4500,3.762886598,17.3814433,2.360824742,23.91752577,-31.588,-25.238,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
703.74,X31.5880,,,,,,,32.98,16.84,224.5151335,4500,13.42136499,29.06172107,1.95727003,15.44688427,31.588,-25.238,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
720.58,G04,X1.0000,,,,,,1.25,0.96,0,4500,3.072164948,8.082474227,1.288659794,24.26804124,31.588,-25.238,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
721.54,Y-22.0630,,,,,,,12.1,0.93,190.6170213,4500,12.58510638,12.92553191,12.87234043,16.06382979,31.588,-22.063,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
722.47,G04,X1.0000,,,,,,0.98,0.95,0,4500,4.458333333,6.010416667,1.020833333,22.60416667,31.588,-22.063,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
723.42,X-31.5880,,,,,,,125.83,12.53,304.7567783,4500,15.33253589,28.74481659,10.03429027,17.42583732,-31.588,-22.063,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
735.95,G04,X1.0000,,,,,,2.98,0.95,0,4500,3.0625,8.354166667,3.104166667,20.58333333,-31.588,-22.063,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
736.9,Y-18.8880,,,,,,,6.79,0.64,300.3076923,4500,12.30769231,5.738461538,10.44615385,13.63076923,-31.588,-18.888,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
737.54,G04,X1.0000,,,,,,2.23,0.95,0,4500,5.072916667,16.25,2.322916667,21.97916667,-31.588,-18.888,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
738.49,X31.5880,,,,,,,22.57,12.59,297.2539683,4500,15.27380952,35.80634921,1.791269841,15.37222222,31.588,-18.888,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
751.08,G04,X1.0000,,,,,,0.43,0.95,0,4500,3.34375,10.59375,0.447916667,24.3125,31.588,-18.888,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
752.03,Y-15.7130,,,,,,,8.81,0.94,199.0526316,4500,11.85263158,9.621052632,9.273684211,19.08421053,31.588,-15.713,0,3.175,3.175,-2,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
752.97,G04,X1.0000,,,,,,0.99,0.95,0,4500,4.447916667,6.78125,1.03125,23.30208333,31.588,-15.713,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
753.92,X-31.5880,,,,,,,95.69,9.91,380.6159274,4500,17.375,28.30342742,9.646169355,16.44657258,-31.588,-15.713,-63.176,0,63.176,-2,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
763.83,G04,X1.0000,,,,,,4.04,1.24,0,4500,3.344,11.648,3.232,21.704,-31.588,-15.713,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
765.07,Y-12.5380,,,,,,,0.34,0.32,369.4545455,4500.30303,14.84848485,27.57575758,1.03030303,16.09090909,-31.588,-12.538,0,3.175,3.175,-2,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
765.39,G04,X1.0000,,,,,,1.6,1.26,0,4502.440945,5.559055118,17.24409449,1.25984252,21.22834646,-31.588,-12.538,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
766.65,X31.5880,,,,,,,12.5,10,380.6193806,4500,17.18381618,39.52247752,1.248751249,14.68231768,31.588,-12.538,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
