Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
771.44,G04,X1.0000,,,,,,0,0.97,0,4500,3.051020408,9,0,26.62244898,31.588,-12.538,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
772.41,Y-9.3630,,,,,,,7.76,0.6,348.6065574,4500,13.04918033,14.3442623,12.72131148,20.90163934,31.588,-9.363,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
773.01,G04,X1.0000,,,,,,1.25,0.96,0,4500,4.690721649,2.680412371,1.288659794,23.70103093,31.588,-9.363,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
773.97,X-31.5880,,,,,,,172.91,14.92,252.2598794,4500,16.29336906,28.5787006,11.58137977,20.83188212,-31.588,-9.363,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
788.89,G04,X1.0000,,,,,,3.81,0.94,0,4500,3.052631579,9.357894737,4.010526316,27.96842105,-31.588,-9.363,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
789.83,Y-6.1880,,,,,,,4.16,0.95,254.3229167,4500,13.26041667,17.28125,4.333333333,20.66666667,-31.588,-6.188,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
790.78,G04,X1.0000,,,,,,1.93,0.95,0,4500,4.4375,17.80208333,2.010416667,24.58333333,-31.588,-6.188,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
791.73,X31.5880,,,,,,,22.56,14.82,256.8267026,4500,15.8550236,31.14362778,1.521240728,18.24679703,31.588,-6.188,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
806.55,G04,X1.0000,,,,,,0.05,0.94,0,4500,3.021052632,9.378947368,0.052631579,26.67368421,31.588,-6.188,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
807.49,Y-3.0130,,,,,,,2.47,0.94,213.8736842,4500,12.07368421,10.6,2.6,21.25263158,31.588,-3.013,0,3.175,3.175,-2,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
808.43,G04,X1.0000,,,,,,3.58,1.9,0,5145.13089,24.38219895,6.277486911,1.87434555,26.03141361,31.588,-3.013,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
810.33,X-31.5880,,,,,,,46.75,12.79,294.2265625,5998.5,21.51171875,33.921875,3.65234375,21.5125,-31.588,-3.013,-63.176,0,63.176,-2,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
823.12,G04,X1.0000,,,,,,1.14,0.95,0,5998.895833,5.104166667,8.604166667,1.1875,20.9375,-31.588,-3.013,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
824.07,Y0.1630,,,,,,,10,0.64,300.3076923,5993.923077,18.69230769,35.01538462,15.38461538,18.96923077,-31.588,0.163,0,3.176,3.176,-2,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
824.71,G04,X1.0000,,,,,,1.9,0.94,0,5998.894737,6.452631579,12.12631579,2,22.58947368,-31.588,0.163,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
825.65,X31.5880,,,,,,,17.83,12.54,303.6701195,5998.752988,20.84940239,38.6374502,1.420717131,19.29561753,31.588,0.163,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
838.19,G04,X1.0000,,,,,,0.73,0.97,0,5998.897959,5.040816327,9.897959184,0.744897959,25.98979592,31.588,0.163,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
839.16,Y3.3380,,,,,,,2.81,0.95,114.875,5995.770833,15.96875,7.5625,2.927083333,24.3125,31.588,3.338,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
840.11,G04,X1.0000,,,,,,2.23,0.94,0,5999,6.515789474,5.789473684,2.347368421,25.28421053,31.588,3.338,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
841.05,X-31.5880,,,,,,,53.32,9.26,406.5609493,5999,23.23516721,34.21035599,5.75188781,20.98921251,-31.588,3.338,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
850.31,G04,X1.0000,,,,,,1.27,0.94,0,5999,5.010526316,11.58947368,1.336842105,19.97894737,-31.588,3.338,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
851.25,Y6.5130,,,,,,,7.92,0.64,206.6307692,5993.923077,13.66153846,32.32307692,12.18461538,18.58461538,-31.588,6.513,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
851.89,G04,X1.0000,,,,,,3.12,0.93,0,5999,7.031914894,8.212765957,3.319148936,24.64893617,-31.588,6.513,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
852.82,X31.5880,,,,,,,26.43,9.68,384.9824561,5999,22.27657379,53.24148607,2.72755418,19.74406605,31.588,6.513,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
862.5,G04,X1.0000,,,,,,1.55,0.93,0,5998.893617,5.117021277,8.14893617,1.64893617,19.36170213,31.588,6.513,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
863.43,Y9.6880,,,,,,,9.35,0.63,400.640625,5994.15625,18.859375,12.203125,14.609375,21.125,31.588,9.688,0,3.175,3.175,-2,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
864.06,G04,X1.0000,,,,,,1.71,0.93,0,5999,6.468085106,3.446808511,1.819148936,20.59574468,31.588,9.688,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
864.99,X-31.5880,,,,,,,51.51,14.82,257.8260283,5999,20.47269049,28.92178018,3.473364801,21.20498989,-31.588,9.688,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
879.81,G04,X1.0000,,,,,,1.08,0.97,0,5998.897959,5.071428571,8.214285714,1.102040816,20.7244898,-31.588,9.688,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
880.78,Y12.8630,,,,,,,10.67,0.9,255.1648352,5995.923077,17.04395604,34.95604396,11.72527473,19.51648352,-31.588,12.863,0,3.175,3.175,-2,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
881.68,G04,X1.0000,,,,,,4.51,0.96,0,5999,6.463917526,11.87628866,4.649484536,20.65979381,-31.588,12.863,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
882.64,X31.5880,,,,,,,58.68,14.83,257.8261456,5999,19.87398922,38.39420485,3.954177898,19.21967655,31.588,12.863,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
897.47,G04,X1.0000,,,,,,2.74,0.94,0,5998.894737,5.073684211,7.421052632,2.884210526,23.37894737,31.588,12.863,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
898.41,Y16.0380,,,,,,,21.15,0.98,255.3939394,5995.565657,16.77777778,16.84848485,21.36363636,22.16161616,31.588,16.038,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
899.39,G04,X1.0000,,,,,,3.39,0.92,6.559139785,5999,5.870967742,5.52688172,3.64516129,18.66666667,31.588,16.038,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
900.31,X-31.5880,,,,,,,53.23,6.32,609.0363349,5999,25.76303318,32.44707741,8.409162717,21.63823065,-31.588,16.038,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
906.63,G04,X1.0000,,,,,,1,0.96,6.288659794,5998.896907,5.154639175,8.804123711,1.030927835,24.65979381,-31.588,16.038,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
907.59,Y19.2130,,,,,,,2.36,0.33,592.0588235,5989.294118,19.70588235,53.85294118,6.941176471,17.05882353,-31.588,19.213,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
907.92,G04,X1.0000,,,,,,4.7,0.93,0,5998.893617,7.063829787,10.76595745,5,23.89361702,-31.588,19.213,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
908.85,X31.5880,,,,,,,21.75,6.58,575.4704097,5998.499241,25.36418816,47.84977238,3.300455235,19.87253414,31.588,19.213,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
915.43,G04,X1.0000,,,,,,2.5,0.93,6.489361702,5998.893617,5.170212766,8.053191489,2.659574468,24.31914894,31.588,19.213,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
916.36,Y22.3880,,,,,,,0.64,0.31,590.9375,5989.3125,20.625,12.65625,2,23.125,31.588,22.388,0,3.175,3.175,-2,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
916.67,G04,X1.0000,,,,,,2.26,0.94,0,5998.894737,7.052631579,2.526315789,2.378947368,25.66315789,31.588,22.388,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
917.61,X-31.5880,,,,,,,74.41,6.42,583.0233281,5998.502333,26.0466563,22.19284603,11.57231726,22.05598756,-31.588,22.388,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
924.03,G04,X1.0000,,,,,,0.79,0.97,6.224489796,5998.897959,5.112244898,9.724489796,0.806122449,20.37755102,-31.588,22.388,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
925,Y25.5630,,,,,,,4.86,0.32,591.5151515,5989.30303,15.96969697,14.87878788,14.72727273,21,-31.588,25.563,0,3.175,3.175,-2,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
925.32,G04,X1.0000,,,,,,5.95,1.24,0,5999,8.032,13.064,4.76,24.848,-31.588,25.563,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
926.56,X31.5880,,,,,,,23.47,6.23,609.0224359,5999,26.66346154,50.42948718,3.761217949,18.90224359,31.588,25.563,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
932.79,G04,X1.0000,,,,,,2,0.98,6.161616162,5999,5.090909091,8.444444444,2.02020202,24.81818182,31.588,25.563,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
933.77,Y28.7380,,,,,,,1.05,0.33,592.0588235,5999,13.79411765,9.911764706,3.088235294,21.94117647,31.588,28.738,0,3.175,3.175,-2,0,Conventional,4.6,1.4,1,6.08,6.08,Cut with Feed,3.175,Face Milling
934.1,G04,X1.0000,,,,,,5.14,0.96,0,5998.896907,5.680412371,8.824742268,5.298969072,23,31.588,28.738,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
935.06,X-31.5880,,,,,,,30.57,6.53,581.0856269,5998.541284,10.14678899,33.71865443,4.674311927,24.32874618,-31.588,28.738,-63.176,0,63.176,-2,0,Climb,59.5,1.4,1,82.86,82.86,Cut with Feed,63.176,Face Milling
941.59,G04,X1.0000,,,,,,1.42,0.96,6.288659794,5999,5,8.907216495,1.463917526,24.98969072,-31.588,28.738,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
942.55,X-30.0000,Y31.5880,,,,,,4.73,0.31,590.9375,5999,5,30.53125,14.78125,24.0625,-30,31.588,1.588,2.85,3.262551762,-2,0,Both,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
942.86,G04,X1.0000,,,,,,6.32,0.94,0,5999,5,9.178947368,6.652631579,25.66315789,-30,31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
943.8,X36.5740,,,,,,,37.45,6.92,581.8326118,5999,4.864357864,32.86580087,5.404040404,26.55844156,36.574,31.588,66.574,0,66.574,-2,0,Both,0,0,1,0,0,Air-Cut,66.574,Face Milling
950.72,G04,X1.0000,,,,,,12.6,2.19,90.09090909,5999,5,8.109090909,5.727272727,26.86818182,36.574,31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
952.91,G00,X-36.5740,Y-31.5880,,,,,38.9,0.29,19159.33333,5999,5,308.8,129.6666667,30,-36.574,-31.588,-73.148,-63.176,96.65317832,-2,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
953.2,G04,X1.0000,,,,,,3.53,0.95,0,5999,5,6.239583333,3.677083333,30.10416667,-36.574,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
954.15,Z-3.0000,,,,,,,6.29,1.64,75.53939394,5999,5,4,3.812121212,9.648484848,-36.574,-31.588,0,0,1,-3,-1,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Face Milling
955.79,G04,X1.0000,,,,,,3.12,0.93,0,5999,5,3.606382979,3.319148936,17.74468085,-36.574,-31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
956.72,X30.0000,,,,,,,223.2,52.7,75.49535193,5998.880478,18.45190666,30.82071713,4.234490609,18.73287801,30,-31.588,66.574,0,66.574,-3,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
1009.42,G04,X1.0000,,,,,,2.52,0.93,0,5999,5.053191489,4.563829787,2.680851064,18.64893617,30,-31.588,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1010.35,X31.5880,Y-28.4130,,,,,,17.39,2.91,75.73972603,5999,13.17808219,35.71917808,5.955479452,20.53082192,31.588,-28.413,1.588,3.175,3.549981549,-3,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
1013.26,G04,X1.0000,,,,,,4.08,1.88,0,4361.328042,24.86243386,6.613756614,2.158730159,17.19047619,31.588,-28.413,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1015.14,X-31.5880,,,,,,,72.25,49.82,75.67007827,1502.491872,11.75576962,27.94561509,1.449929761,17.29680915,-31.588,-28.413,-63.176,0,63.176,-3,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
1064.96,G04,X1.0000,,,,,,1.4,1.3,0,1499,1.038167939,10.66412214,1.06870229,22.45038168,-31.588,-28.413,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1066.26,Y-25.2380,,,,,,,23.99,2.54,75.70196078,1503.901961,11.43137255,2.937254902,9.407843137,12.90980392,-31.588,-25.238,0,3.175,3.175,-3,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1068.8,G04,X1.0000,,,,,,1.29,0.95,0,1499,2.09375,17.35416667,1.34375,23.23958333,-31.588,-25.238,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1069.75,X31.5880,,,,,,,47.88,49.83,75.9847512,1503.436196,12.24036918,32.95445425,0.960674157,15.0214687,31.588,-25.238,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1119.58,G04,X1.0000,,,,,,0.16,0.95,0,1499,1.020833333,7.760416667,0.166666667,24,31.588,-25.238,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1120.53,Y-22.0630,,,,,,,22.47,2.59,75.70769231,1499.038462,10.49230769,10.32692308,8.642307692,16.59615385,31.588,-22.063,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1123.12,G04,X1.0000,,,,,,0.34,0.95,0,1502.333333,2.71875,5.6875,0.354166667,23.95833333,31.588,-22.063,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1124.07,X-31.5880,,,,,,,70.85,37.49,101.7330667,1502.768,13.52906667,27.78133333,1.889333333,16.332,-31.588,-22.063,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1161.56,G04,X1.0000,,,,,,1.68,0.96,0,1499,1.371134021,8.020618557,1.731958763,23.97938144,-31.588,-22.063,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1162.52,Y-18.8880,,,,,,,15.77,1.89,101.4631579,1507.315789,11.46315789,8.821052632,8.3,14.53157895,-31.588,-18.888,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1164.41,G04,X1.0000,,,,,,0.63,0.94,0,1502.368421,4.347368421,12.57894737,0.663157895,21.29473684,-31.588,-18.888,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1165.35,X31.5880,,,,,,,42,37.64,101.1330677,1502.88579,14.38432935,34.89561753,1.115537849,13.7065073,31.588,-18.888,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1202.99,G04,X1.0000,,,,,,0.63,0.91,0,1499,1.043478261,7.065217391,0.684782609,24.31521739,31.588,-18.888,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1203.9,Y-15.7130,,,,,,,17.04,1.91,101.46875,1500.71875,12.13020833,12.84375,8.875,17.00520833,31.588,-15.713,0,3.175,3.175,-3,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
1205.81,G04,X1.0000,,,,,,0.01,0.91,0,1502.26087,3.02173913,4.586956522,0.010869565,24.02173913,31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1206.72,X-31.5880,,,,,,,65.28,30.21,125.6131701,1503.080079,14.975182,28.55327598,2.160158835,16.91528789,-31.588,-15.713,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
1236.93,G04,X1.0000,,,,,,1.74,0.94,0,1499.105263,1.052631579,6.978947368,1.831578947,24.94736842,-31.588,-15.713,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1237.87,Y-12.5380,,,,,,,13.27,1.55,126.1858974,1504.961538,12.3974359,8.397435897,8.506410256,13.78846154,-31.588,-12.538,0,3.175,3.175,-3,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1239.42,G04,X1.0000,,,,,,2.24,0.95,0,1502.229167,3.395833333,12.48958333,2.333333333,23,-31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1240.37,X31.5880,,,,,,,40.06,30.06,126.0851347,1503.908547,15.36448287,29.63086132,1.332224809,13.9414699,31.588,-12.538,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1270.43,G04,X1.0000,,,,,,0.12,0.94,0,1499,1.042105263,8.305263158,0.126315789,24.64210526,31.588,-12.538,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1271.37,Y-9.3630,,,,,,,11.72,1.59,126.20625,1503.0625,11.79375,8.04375,7.325,17.24375,31.588,-9.363,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1272.96,G04,X1.0000,,,,,,0.98,0.96,0,1502.402062,3.092783505,6.030927835,1.010309278,24.95876289,31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1273.92,X-31.5880,,,,,,,48.58,25.17,150.3296267,1503.614774,15.82962669,27.99483717,1.929308975,17.025417,-31.588,-9.363,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1299.09,G04,X1.0000,,,,,,1.04,0.93,0,1499,1.053191489,6.606382979,1.106382979,24.28723404,-31.588,-9.363,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1300.02,Y-6.1880,,,,,,,17.15,1.29,150.8307692,1504.076923,12.80769231,9.892307692,13.19230769,15.18461538,-31.588,-6.188,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1301.31,G04,X1.0000,,,,,,0.01,0.93,0,1502.297872,3.404255319,15.12765957,0.010638298,22.32978723,-31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1302.24,X31.5880,,,,,,,32.36,25.08,150.061379,1504.520128,15.64806696,37.07373456,1.289756875,15.18134715,31.588,-6.188,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1327.32,G04,X1.0000,,,,,,0.75,0.94,0,1499,1.042105263,8.4,0.789473684,24.96842105,31.588,-6.188,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1328.26,Y-3.0130,,,,,,,18.76,1.54,130.4193548,1501,12.21935484,10.71612903,12.10322581,17.38709677,31.588,-3.013,0,3.175,3.175,-3,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
1329.8,G04,X1.0000,,,,,,4.02,1.9,0,2916.712042,20.36125654,6.879581152,2.104712042,23.31413613,31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1331.7,X-31.5880,,,,,,,208.25,16.57,228.8618818,4500,17.47768396,25.72979493,12.56031363,20.4451146,-31.588,-3.013,-63.176,0,63.176,-3,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
1348.27,G04,X1.0000,,,,,,2.98,0.94,0,4500,4,10.72631579,3.136842105,26.32631579,-31.588,-3.013,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1349.21,Y0.1630,,,,,,,5.62,0.95,152.6666667,4500,11.72916667,22.40625,5.854166667,21.30208333,-31.588,0.163,0,3.176,3.176,-3,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
1350.16,G04,X1.0000,,,,,,3.18,1.26,0,4500,5.818897638,15.50393701,2.503937008,24.43307087,-31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1351.42,X31.5880,,,,,,,26,16.59,228.8620482,4500,18.31024096,42.35,1.56626506,18.5186747,31.588,0.163,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1368.01,G04,X1.0000,,,,,,0.04,0.94,0,4500,4.042105263,8.031578947,0.042105263,27.28421053,31.588,0.163,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1368.95,Y3.3380,,,,,,,3.49,0.97,226.6632653,4500,14.33673469,12.29591837,3.56122449,18.98979592,31.588,3.338,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1369.92,G04,X1.0000,,,,,,3.07,0.93,0,4500,5.765957447,4.5,3.265957447,26.65957447,31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1370.85,X-31.5880,,,,,,,162.01,12.5,304.756195,4500,19.57474021,30.22621902,12.95043965,20.47082334,-31.588,3.338,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1383.35,G04,X1.0000,,,,,,2.76,0.97,0,4500,4.030612245,9.795918367,2.816326531,27.35714286,-31.588,3.338,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1384.32,Y6.5130,,,,,,,5.31,0.94,151.7368421,4500,14.31578947,18.69473684,5.589473684,21.68421053,-31.588,6.513,0,3.175,3.175,-3,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1385.26,G04,X1.0000,,,,,,2.51,0.93,0,4500,5.787234043,14.9893617,2.670212766,25.22340426,-31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1386.19,X31.5880,,,,,,,35.72,12.53,304.7567783,4500,19.99521531,46.00079745,2.848484848,18.284689,31.588,6.513,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1398.72,G04,X1.0000,,,,,,0.65,0.94,0,4500,4.063157895,9.389473684,0.684210526,26.95789474,31.588,6.513,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1399.66,Y9.6880,,,,,,,16.45,0.62,300.1587302,4500.15873,13.96825397,16.33333333,26.11111111,20.50793651,31.588,9.688,0,3.175,3.175,-3,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
1400.28,G04,X1.0000,,,,,,3.04,1.3,0,4502.442748,6.564885496,7.305343511,2.320610687,24.96183206,31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1401.58,X-31.5880,,,,,,,144.41,9.75,380.7827869,4500,20.56864754,28.94467213,14.79610656,21.40983607,-31.588,9.688,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
1411.33,G04,X1.0000,,,,,,3.82,1.23,45.32258065,4500,4.338709677,11.57258065,3.080645161,27.92741935,-31.588,9.688,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1412.56,Y12.8630,,,,,,,7.01,0.63,375.046875,4500,16.3125,21.796875,10.953125,18.625,-31.588,12.863,0,3.175,3.175,-3,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1413.19,G04,X1.0000,,,,,,5.11,0.94,0,4500,5.494736842,16.27368421,5.378947368,25.58947368,-31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1414.13,X31.5880,,,,,,,38.01,10.01,380.6197605,4500,20.71856287,49.05489022,3.793413174,18.44211577,31.588,12.863,63.176,0,63.176,-3,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1424.14,G04,X1.0000,,,,,,0.99,0.97,0,4500,4.06122449,8.989795918,1.010204082,26.95918367,31.588,12.863,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1425.11,Y16.0380,,,,,,,3.25,0.63,375.046875,4500,15.609375,8.859375,5.078125,20.5,31.588,16.038,0,3.175,3.175,-3,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
1425.74,G04,X1.0000,,,,,,0.94,0.98,0,4500,5.454545455,2.383838384,0.949494949,26.32323232,31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
1426.72,X-31.5880,,,,,,,215.87,14.87,256.8272849,4500,18.65389785,30.71034946,14.50739247,20.65188172,-31.588,16.038,-63.176,0,63.176,-3,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
1441.59,G04,X1.0000,,,,,,2.24,0.94,0,4500,4.052631579,7.968421053,2.357894737,27.98947368,-31.588,16.038,0,0,0,-3,0,,0,0,0,0,0,Dwell,0,Face Milling
