Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1537.66,G04,X1.0000,,,,,,5.53,1.16,0,4500,3,7.965811966,4.726495726,32.06837607,-31.588,-36.574,0,0,0,-2,0,,0,0,,0,0,Dwell,0,Face Milling
1538.82,Z-4.0000,,,,,,,1.24,0.61,252.8548387,4500,3.483870968,3.612903226,2,12.11290323,-31.588,-36.574,0,0,1,-4,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Face Milling
1539.43,G04,X1.0000,,,,,,1.91,0.91,0,4500,3.076086957,9.336956522,2.076086957,21.14130435,-31.588,-36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1540.34,Y30.0000,,,,,,,190.22,15.55,256.8348329,4500,22,20.50835476,12.22493573,19.73457584,-31.588,30,0,66.574,66.574,-4,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
1555.89,G04,X1.0000,,,,,,10.32,1.19,0,4500,3.325,17.85833333,8.6,27.43333333,-31.588,30,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1557.08,X-28.4130,Y31.5880,,,,,,19.14,0.9,254.1758242,4500,13.84615385,7.263736264,21.03296703,21.35164835,-28.413,31.588,3.175,1.588,3.549981549,-4,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
1557.98,G04,X1.0000,,,,,,15.89,1.79,0,3837.566667,10.82222222,7.827777778,8.827777778,20.56666667,-28.413,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1559.77,Y-31.5880,,,,,,,349.54,25.04,150.1189621,2998,13.89221557,11.31297405,13.95369261,19.37365269,-28.413,-31.588,0,-63.176,63.176,-4,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
1584.81,G04,X1.0000,,,,,,8.38,1.23,0,2998,2.056451613,0.298387097,6.758064516,22.93548387,-28.413,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1586.04,X-25.2380,,,,,,,10.38,1.26,150.8031496,2998,13.36220472,15.77165354,8.173228346,17.37007874,-25.238,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1587.3,G04,X1.0000,,,,,,1.93,0.92,0,2997.892473,2.408602151,5.161290323,2.075268817,26.53763441,-25.238,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1588.22,Y31.5880,,,,,,,270.42,25.13,150.3611774,2997.876691,15.01392204,17.05409706,10.75656325,18.61058075,-25.238,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1613.35,G04,X1.0000,,,,,,7.18,0.89,0,2998,2.033333333,5.966666667,7.977777778,24.02222222,-25.238,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1614.24,X-22.0630,,,,,,,5.61,1.21,150.7540984,2998,10.07377049,28.22131148,4.598360656,22.55737705,-22.063,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1615.45,G04,X1.0000,,,,,,10.84,1.18,0,2998,4.857142857,9.025210084,9.109243697,21.29411765,-22.063,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1616.63,Y-31.5880,,,,,,,278.95,18.58,202.8908015,2998,16.45669715,16.52339968,15.00537924,22.14201183,-22.063,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1635.21,G04,X1.0000,,,,,,8.23,1.21,0,2998,2.303278689,1.401639344,6.745901639,23.72131148,-22.063,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1636.42,X-18.8880,,,,,,,9.07,0.93,200.8404255,2998,14.30851064,48.95744681,9.64893617,17.38297872,-18.888,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1637.35,G04,X1.0000,,,,,,2.59,0.91,0,2997.891304,4.010869565,5.206521739,2.815217391,26.7173913,-18.888,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1638.26,Y31.5880,,,,,,,233.34,18.75,201.4541578,2997.834755,16.17377399,19.27238806,12.43816631,18.62846482,-18.888,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1657.01,G04,X1.0000,,,,,,10.24,1.18,0,2998,2.042016807,6.344537815,8.605042017,26.02521008,-18.888,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1658.19,X-15.7130,,,,,,,5.59,0.87,200.6931818,2998,11.28409091,24.47727273,6.352272727,25.61363636,-15.713,31.588,3.175,0,3.175,-4,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
1659.06,G04,X1.0000,,,,,,10.94,1.16,0,2998,4.102564103,4.683760684,9.35042735,20.8034188,-15.713,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1660.22,Y-31.5880,,,,,,,231.53,14.88,253.8294157,2998,17.5325722,13.76964406,15.54936199,22.70315648,-15.713,-31.588,0,-63.176,63.176,-4,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
1675.1,G04,X1.0000,,,,,,8.37,1.19,0,2998,2.325,2.091666667,6.975,23.44166667,-15.713,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1676.29,X-12.5380,,,,,,,5.33,0.87,174.75,2998,14.60227273,26.04545455,6.056818182,17.77272727,-12.538,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
1677.16,G04,X1.0000,,,,,,2.18,0.85,0,2998,3.465116279,3.662790698,2.534883721,27.88372093,-12.538,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1678.01,Y31.5880,,,,,,,191.51,15.05,253.8313413,2998,17.09694555,21.4189907,12.71646746,18.49003984,-12.538,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1693.06,G04,X1.0000,,,,,,7.09,0.88,0,2998,2,6.078651685,7.966292135,27.29213483,-12.538,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1693.94,X-9.3630,,,,,,,9.29,0.9,170.2637363,2998,9.120879121,18.8021978,10.20879121,24.30769231,-9.363,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1694.84,G04,X1.0000,,,,,,10.14,1.19,0,2998,4.091666667,5.658333333,8.45,21.71666667,-9.363,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1696.03,Y-31.5880,,,,,,,200.17,12.32,304.7526358,2998,19.06650446,15.29359286,16.23438767,22.97972425,-9.363,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1708.35,G04,X1.0000,,,,,,8.9,1.23,0,2998,2.338709677,1.25,7.177419355,23.75,-9.363,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1709.58,X-6.1880,,,,,,,0.31,0.59,299.9166667,2998,17.25,1.483333333,0.516666667,19.65,-6.188,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1710.17,G04,X1.0000,,,,,,1.93,0.89,0,2997.888889,4.066666667,2.011111111,2.144444444,27.24444444,-6.188,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1711.06,Y31.5880,,,,,,,181.53,12.61,298.0309033,2997.762282,17.94690967,21.53090333,14.38431062,19.06973059,-6.188,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1723.67,G04,X1.0000,,,,,,10.93,1.18,0,2998,2.067226891,6.210084034,9.18487395,29.19327731,-6.188,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1724.85,X-3.0130,,,,,,,5.2,0.6,300,2998,13.36065574,36.98360656,8.524590164,22,-3.013,31.588,3.175,0,3.175,-4,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
1725.45,G04,X1.0000,,,,,,20.08,2.09,0,4348.014286,28.11904762,4.271428571,9.561904762,24.43333333,-3.013,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1727.54,Y-31.5880,,,,,,,167.12,12.45,304.7552167,5999,23.71669342,8.530497592,13.41252006,23.30658106,-3.013,-31.588,0,-63.176,63.176,-4,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
1739.99,G04,X1.0000,,,,,,7.23,0.93,0,5998.893617,5.042553191,1.404255319,7.691489362,23.61702128,-3.013,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1740.92,X0.1630,,,,,,,6.9,0.89,257.9444444,5992.444444,17.83333333,51.76666667,7.666666667,23.35555556,0.163,-31.588,3.176,0,3.176,-4,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.176,Face Milling
1741.81,G04,X1.0000,,,,,,3.95,0.9,0,5998.89011,6.175824176,7.714285714,4.340659341,20.61538462,0.163,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1742.71,Y31.5880,,,,,,,172.59,12.56,304.7573588,5998.753381,23.10342084,33.60063644,13.73031026,20.78838504,0.163,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
1755.27,G04,X1.0000,,,,,,8.04,0.92,0,5998.892473,5.010752688,5.752688172,8.64516129,20.70967742,0.163,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1756.19,X3.3380,,,,,,,3.95,0.9,204.4505495,5992.296703,15.32967033,18.53846154,4.340659341,21.34065934,3.338,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1757.09,G04,X1.0000,,,,,,7.08,0.88,0,5998.88764,6.168539326,9.741573034,7.95505618,26.29213483,3.338,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1757.97,Y-31.5880,,,,,,,149.67,9.41,406.5679406,5998.692144,25.21019108,10.8343949,15.88853503,23.48301486,3.338,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
1767.38,G04,X1.0000,,,,,,6.97,0.9,0,5999,5,1.384615385,7.659340659,20.2967033,3.338,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1768.28,X6.5130,,,,,,,5.13,0.59,210.2833333,5993.833333,14.43333333,19.51666667,8.55,23.06666667,6.513,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1768.87,G04,X1.0000,,,,,,5.33,1.2,0,5999,7.380165289,7.58677686,4.404958678,24.53719008,6.513,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1770.07,Y31.5880,,,,,,,144.64,9.33,406.5642398,5998.689507,23.94432548,42.14561028,15.48608137,20.53104925,6.513,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1779.4,G04,X1.0000,,,,,,8.68,0.92,0,5998.892473,5.032258065,5.311827957,9.333333333,28.69892473,6.513,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1780.32,X9.6880,,,,,,,6.71,0.6,200.1639344,5989.163934,14.91803279,43.95081967,11,24.91803279,9.688,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
1780.92,G04,X1.0000,,,,,,10.41,1.2,0,5999,7.115702479,8.743801653,8.603305785,21.51239669,9.688,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1782.12,Y-31.5880,,,,,,,223.34,14.67,257.8242507,5999,21.37874659,7.516348774,15.21389646,23.89237057,9.688,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
1796.79,G04,X1.0000,,,,,,6.9,0.89,0,5998.888889,5.011111111,1.011111111,7.666666667,20.06666667,9.688,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1797.68,X12.8630,,,,,,,7.15,0.89,187.4666667,5995.666667,14.91111111,38.14444444,7.944444444,23.63333333,12.863,-31.588,3.175,0,3.175,-4,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1798.57,G04,X1.0000,,,,,,5.84,1.21,0,5998.918033,6.844262295,7.762295082,4.786885246,21.60655738,12.863,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1799.78,Y31.5880,,,,,,,197.5,14.73,257.8249661,5998.592944,21.71845319,31.16078697,13.39891452,21.2578019,12.863,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1814.51,G04,X1.0000,,,,,,7.37,0.91,0,5998.891304,5.054347826,6.184782609,8.010869565,21.66304348,12.863,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1815.42,X16.0380,,,,,,,4.14,0.89,249.2222222,5992.555556,16.77777778,29.85555556,4.6,24.04444444,16.038,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
1816.31,G04,X1.0000,,,,,,6.23,0.9,0,5998.89011,6.43956044,8.065934066,6.846153846,21.45054945,16.038,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1817.21,Y-31.5880,,,,,,,103.97,6.28,578.0333863,5998.491256,28.6836248,7.491255962,16.52941176,24.0317965,16.038,-31.588,0,-63.176,63.176,-4,0,Conventional,6.4,63.2,1,192.79,192.79,Cut with Feed,63.176,Face Milling
1823.49,G04,X1.0000,,,,,,10.01,1.21,10.6557377,5998.918033,5.426229508,2.213114754,8.204918033,23.14754098,16.038,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1824.7,X19.2130,,,,,,,2.34,0.29,589.6666667,5989.333333,26.4,26.4,7.8,17.26666667,19.213,-31.588,3.175,0,3.175,-4,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
1824.99,G04,X1.0000,,,,,,3.77,1.2,5.041322314,5998.917355,6.371900826,6.925619835,3.115702479,25.97520661,19.213,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1826.19,Y31.5880,,,,,,,112.29,6.13,609.0065147,5998.495114,26.0732899,47.36156352,18.28827362,20.87459283,19.213,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
1832.32,G04,X1.0000,,,,,,9.36,0.93,0,5998.893617,5.031914894,6.14893617,9.957446809,24.9787234,19.213,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1833.25,X22.3880,,,,,,,6.55,0.62,290.4761905,5993.920635,14.66666667,51.3968254,10.3968254,22.63492063,22.388,31.588,3.175,0,3.175,-4,0,Climb,3.1,4.4,1,10.2,10.2,Cut with Feed,3.175,Face Milling
1833.87,G04,X1.0000,,,,,,14.19,1.83,0,4258.228261,25.13586957,8.114130435,7.711956522,21.60326087,22.388,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1835.7,Y-31.5880,,,,,,,633.22,49.98,75.52870574,1503.502901,13.0840168,5.442288458,12.66693339,18.65613123,22.388,-31.588,0,-63.176,63.176,-4,0,Conventional,3.2,63.2,1,192.98,192.98,Cut with Feed,63.176,Face Milling
1885.68,G04,X1.0000,,,,,,5.13,0.89,0,1499,2.022222222,4.1,5.7,21,22.388,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1886.57,X25.5630,,,,,,,15.13,2.67,75.15671642,1501.313433,12.30970149,28.27238806,5.645522388,15.79477612,25.563,-31.588,3.175,0,3.175,-4,0,Conventional,3,4.4,1,10.09,10.09,Cut with Feed,3.175,Face Milling
1889.24,G04,X1.0000,,,,,,2.24,0.88,0,1502.258427,3.348314607,6.707865169,2.516853933,22.69662921,25.563,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1890.12,Y31.5880,,,,,,,513.87,49.89,75.52785571,1503.44489,13.06452906,13.38857715,10.29799599,15.93006012,25.563,31.588,0,63.176,63.176,-4,0,Climb,3.2,63.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
1940.01,G04,X1.0000,,,,,,9.13,1.21,0,1499,2.016393443,0.704918033,7.483606557,25.48360656,25.563,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1941.22,X28.7380,,,,,,,14.31,2.39,75.68333333,1501.458333,6.979166667,31.92916667,5.9625,22.88333333,28.738,31.588,3.175,0,3.175,-4,0,Climb,1.4,4.5,1,5.94,5.94,Cut with Feed,3.175,Face Milling
1943.61,G04,X1.0000,,,,,,8.59,1.17,0,1499,2.279661017,6.796610169,7.279661017,22.76271186,28.738,31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1944.78,Y-31.5880,,,,,,,565.77,49.65,75.98469593,1501.38824,5.747080145,6.202778896,11.39287153,23.5938381,28.738,-31.588,0,-63.176,63.176,-4,0,Conventional,4.6,59.6,1,83.01,83.01,Cut with Feed,63.176,Face Milling
1994.43,G04,X1.0000,,,,,,7.77,1.22,0,1499,2,8.430894309,6.317073171,18.51219512,28.738,-31.588,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1995.65,X31.5880,Y-30.0000,,,,,,26.61,2.44,75.68979592,1499,2,28.44897959,10.86122449,20.62040816,31.588,-30,2.85,1.588,3.262551762,-4,0,Conventional,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
1998.09,G04,X1.0000,,,,,,4.7,1.22,0,1499,2,8.536585366,3.821138211,21.25203252,31.588,-30,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
1999.31,Y36.5740,,,,,,,581,52.38,75.98549341,1499,2,9.142966215,11.08990265,19.4420691,31.588,36.574,0,66.574,66.574,-4,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
2051.69,G04,X1.0000,,,,,,5.7,0.89,0,1499,2,6,6.333333333,17.27777778,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Face Milling
2052.58,Z-3.0000,,,,,,,6.16,0.87,50.14772727,1499,2,6,7,38.63636364,31.588,36.574,0,0,0,-3,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Face Milling
2053.45,G04,X1.0000,,,,,,7.75,1.16,170.6410256,1499,2,6.752136752,6.623931624,30.5042735,31.588,36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
2054.61,G00,X-31.5880,Y-36.5740,,,,,14.6,0.29,19159.33333,1499,2,91.5,48.66666667,31.06666667,-31.588,-36.574,-63.176,-73.148,96.65317832,-3,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
2054.9,G04,X1.0000,,,,,,3.84,0.91,0,1499,2,8.065217391,4.173913043,32.5326087,-31.588,-36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
2055.81,Z-5.0000,,,,,,,3.3,1.79,63.33333333,1499,2.161111111,3.672222222,1.833333333,13.82777778,-31.588,-36.574,0,0,1,-5,-2,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Face Milling
2057.6,G04,X1.0000,,,,,,2.48,0.91,0,1499,2,8.347826087,2.695652174,21.0326087,-31.588,-36.574,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2058.51,Y30.0000,,,,,,,550.24,52.75,75.50227445,1503.518575,17.95166793,7.575435936,10.42911296,16.78695982,-31.588,30,0,66.574,66.574,-5,0,Climb,4.9,63.4,1,317.07,317.07,Cut with Feed,66.574,Face Milling
2111.26,G04,X1.0000,,,,,,5.39,0.93,0,1499,2.053191489,12.62765957,5.734042553,26.62765957,-31.588,30,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2112.19,X-28.4130,Y31.5880,,,,,,26.09,3,71.73089701,1503.053156,11.66777409,26.02325581,8.667774086,23.29568106,-28.413,31.588,3.175,1.588,3.549981549,-5,0,Climb,3.4,4.6,1,10.65,10.65,Cut with Feed,3.549981549,Face Milling
2115.19,G04,X1.0000,,,,,,14.41,1.83,0,2888.679348,16.49456522,9.885869565,7.831521739,24.18478261,-28.413,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2117.02,Y-31.5880,,,,,,,367.49,16.64,227.9501502,4500,16.03903904,10.13273273,22.07147147,23.2972973,-28.413,-31.588,0,-63.176,63.176,-5,0,Conventional,3,63.2,1,186.59,186.59,Cut with Feed,63.176,Face Milling
2133.66,G04,X1.0000,,,,,,8.2,1.21,0,4500,3.073770492,1.696721311,6.721311475,24.19672131,-28.413,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2134.87,X-25.2380,,,,,,,6.08,0.91,217.6847826,4500,15.17391304,79.13043478,6.608695652,20.07608696,-25.238,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2135.78,G04,X1.0000,,,,,,1.98,0.89,0,4500,3.444444444,3.988888889,2.2,29.13333333,-25.238,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2136.67,Y31.5880,,,,,,,202.77,16.72,228.8631201,4500,17.22594142,20.54811715,12.12014345,21.80573819,-25.238,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2153.39,G04,X1.0000,,,,,,6.67,0.9,0,4500,3.021978022,8.692307692,7.32967033,30.30769231,-25.238,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2154.29,X-22.0630,,,,,,,10.41,0.89,199.1222222,4500.111111,11.18888889,33.3,11.56666667,24.36666667,-22.063,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2155.18,G04,X1.0000,,,,,,6.96,1.18,0,4502.521008,5.378151261,10.32773109,5.848739496,21.75630252,-22.063,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2156.36,Y-31.5880,,,,,,,300.57,12.31,304.7524351,4500,19.87581169,12.1525974,24.39691558,22.42126623,-22.063,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2168.67,G04,X1.0000,,,,,,9.35,1.23,0,4500,3.330645161,1.322580645,7.540322581,23.99193548,-22.063,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2169.9,X-18.8880,,,,,,,4.4,0.59,299.9166667,4500,16.4,25.45,7.333333333,22.58333333,-18.888,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2170.49,G04,X1.0000,,,,,,1.99,0.93,0,4500,4.670212766,6.329787234,2.117021277,28.9787234,-18.888,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2171.42,Y31.5880,,,,,,,167.42,12.78,291.9781079,4500,18.0539484,22.91555903,13.089914,21.40187647,-18.888,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
2184.2,G04,X1.0000,,,,,,6.41,0.87,0,4500,3.056818182,4.329545455,7.284090909,30.59090909,-18.888,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2185.07,X-15.7130,,,,,,,8.5,0.6,300.0327869,4500.163934,11.8852459,32.83606557,13.93442623,24.01639344,-15.713,31.588,3.175,0,3.175,-5,0,Climb,3,4.4,1,10.19,10.19,Cut with Feed,3.175,Face Milling
2185.67,G04,X1.0000,,,,,,7.93,1.18,0,4502.352941,6,8.605042017,6.663865546,21.52941176,-15.713,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2186.85,Y-31.5880,,,,,,,218.38,10.08,380.6223984,4500,21.02973241,8.476709613,21.6432111,22.38553023,-15.713,-31.588,0,-63.176,63.176,-5,0,Conventional,3.1,63.2,1,186.66,186.66,Cut with Feed,63.176,Face Milling
2196.93,G04,X1.0000,,,,,,5.96,0.89,0,4500,3.066666667,0.7,6.622222222,24.33333333,-15.713,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2197.82,X-12.5380,,,,,,,1.19,0.59,321.9666667,4500.166667,14.96666667,3.066666667,1.983333333,22.58333333,-12.538,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.5,1,10.55,10.55,Cut with Feed,3.175,Face Milling
2198.41,G04,X1.0000,,,,,,2.55,1.18,0,4502.436975,4.857142857,6.142857143,2.142857143,29.21848739,-12.538,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2199.59,Y31.5880,,,,,,,128.61,9.84,380.613198,4500,20.1319797,22.82639594,13.05685279,21.90761421,-12.538,31.588,0,63.176,63.176,-5,0,Climb,3.2,63.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
2209.43,G04,X1.0000,,,,,,9.41,1.2,0,4500,3.082644628,9.148760331,7.776859504,30.21487603,-12.538,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2210.63,X-9.3630,,,,,,,6.83,0.61,374.8548387,4500,15.37096774,29.27419355,11.01612903,22.4516129,-9.363,31.588,3.175,0,3.175,-5,0,Climb,3.1,4.5,1,10.42,10.42,Cut with Feed,3.175,Face Milling
2211.24,G04,X1.0000,,,,,,6.35,0.89,0,4500,4.488888889,6.388888889,7.055555556,22.64444444,-9.363,31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2212.13,Y-31.5880,,,,,,,335.66,14.97,256.8284379,4500,18.81375167,8.027369826,22.40720961,22.37449933,-9.363,-31.588,0,-63.176,63.176,-5,0,Conventional,3.2,63.2,1,192.78,192.78,Cut with Feed,63.176,Face Milling
2227.1,G04,X1.0000,,,,,,5.42,0.9,0,4500,3.076923077,0.395604396,5.956043956,23.32967033,-9.363,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
2228,X-6.1880,,,,,,,6.24,0.9,254.1758242,4500,15.78021978,69.26373626,6.857142857,22.41758242,-6.188,-31.588,3.175,0,3.175,-5,0,Conventional,3.1,4.4,1,10.33,10.33,Cut with Feed,3.175,Face Milling
2228.9,G04,X1.0000,,,,,,1.97,0.89,0,4500,3.455555556,2.988888889,2.188888889,29.84444444,-6.188,-31.588,0,0,0,-5,0,,0,0,,0,0,Dwell,0,Face Milling
