Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation Type
779.05,G04,X1.0000,,,,,,8.2,0.94,0,4500,3.021052632,8.621052632,8.631578947,29.01052632,-12.538,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
779.99,X-9.3630,,,,,,,2.58,0.63,190.5,4500.15625,14.625,72.234375,4.03125,24.34375,-9.363,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
780.62,G04,X1.0000,,,,,,5.02,0.96,0,4503.298969,8.020618557,12.80412371,5.175257732,21.01030928,-9.363,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
781.58,Y-31.5880,,,,,,,653.67,14.81,251.1039136,4500,22.86909582,12.81511471,44.10728745,22.64709852,-9.363,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
796.39,G04,X1.0000,,,,,,9.19,1.23,0,4500,3.338709677,2.782258065,7.411290323,26.25,-9.363,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
797.62,X-6.1880,,,,,,,15.42,0.64,253.0461538,4500.153846,18.93846154,95.35384615,23.72307692,27.98461538,-6.188,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
798.26,G04,X1.0000,,,,,,3.89,1.28,0,4502.55814,7.209302326,9.80620155,3.015503876,27.69767442,-6.188,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
799.54,Y31.5880,,,,,,,184.17,14.57,256.8237311,4500,24.11522634,39.19890261,12.63168724,19.70233196,-6.188,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
814.11,G04,X1.0000,,,,,,11.29,1.25,0,4500,3.103174603,10.41269841,8.96031746,29.71428571,-6.188,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
815.36,X-3.0130,,,,,,,14.27,0.62,252.9206349,4500.15873,19.38095238,27.20634921,22.65079365,23.49206349,-3.013,31.588,3.175,0,3.175,-3,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
815.98,G04,X1.0000,,,,,,11.02,2.2,0,5163.891403,21.02714932,7.864253394,4.986425339,25.74660633,-3.013,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
818.18,Y-31.5880,,,,,,,213.35,12.39,304.7540323,5998.491935,29.36209677,10.62983871,17.20564516,24.45241935,-3.013,-31.588,0,-63.176,63.176,-3,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
830.57,G04,X1.0000,,,,,,7.66,0.95,0,5998.895833,5.041666667,1.604166667,7.979166667,20.9375,-3.013,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
831.52,X0.1630,,,,,,,5.69,0.94,175.8315789,5992.368421,21.26315789,102.6947368,5.989473684,18.72631579,0.163,-31.588,3.176,0,3.176,-3,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
832.46,G04,X1.0000,,,,,,3.86,0.95,0,5998.895833,7.90625,21.77083333,4.020833333,23.3125,0.163,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
833.41,Y31.5880,,,,,,,155.77,12.6,304.7581285,5998.746233,30.49563838,39.17922284,12.35289453,20.43378271,0.163,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
846.01,G04,X1.0000,,,,,,8.29,0.94,0,5998.894737,5.136842105,5.305263158,8.726315789,29.21052632,0.163,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
846.95,X3.3380,,,,,,,5.2,0.62,300.1587302,5994.238095,24.50793651,1.492063492,8.253968254,22.03174603,3.338,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
847.57,G04,X1.0000,,,,,,4.23,0.95,0,5998.895833,8.09375,4.4375,4.40625,21.04166667,3.338,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
848.52,Y-31.5880,,,,,,,96.46,9.66,386.6608066,5998.358842,30.61220269,19.51602896,9.975180972,25.30920372,3.338,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
858.18,G04,X1.0000,,,,,,6.59,0.93,0,5998.893617,5.20212766,2.212765957,7.010638298,25.57446809,3.338,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
859.11,X6.5130,,,,,,,5.07,0.63,314.640625,5994.15625,24.75,24.78125,7.921875,19.15625,6.513,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
859.74,G04,X1.0000,,,,,,3.75,0.96,0,5998.896907,6.886597938,8.855670103,3.865979381,26.28865979,6.513,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
860.7,Y31.5880,,,,,,,132.93,9.18,406.5571273,5998.662677,33.37867247,45.09466812,14.46463547,21.32644178,6.513,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
869.88,G04,X1.0000,,,,,,11.78,1.25,0,5998.920635,5.404761905,6.611111111,9.349206349,29.49206349,6.513,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
871.13,X9.6880,,,,,,,7.31,0.33,395.0294118,5989.294118,24.85294118,51.79411765,21.5,26,9.688,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
871.46,G04,X1.0000,,,,,,9.1,1.3,0,5998.923664,9.687022901,10.90076336,6.946564885,23.79389313,9.688,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
872.76,Y-31.5880,,,,,,,181.21,14.73,257.8249661,5998.776119,27.05902307,10.08480326,12.29375848,24.75848033,9.688,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
887.49,G04,X1.0000,,,,,,6,0.93,0,5998.893617,5.106382979,1.585106383,6.382978723,21.81914894,9.688,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
888.42,X12.8630,,,,,,,7.76,0.97,255.3673469,5995.734694,22.8877551,42.86734694,7.918367347,24.65306122,12.863,-31.588,3.175,0,3.175,-3,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
889.39,G04,X1.0000,,,,,,3.54,0.95,0,5999,6.895833333,16.91666667,3.6875,25.60416667,12.863,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
890.34,Y31.5880,,,,,,,141.86,14.83,257.8261456,5999,29.16037736,50.10579515,9.559299191,20.92857143,12.863,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
905.17,G04,X1.0000,,,,,,7.72,0.92,0,5998.892473,5.096774194,7.290322581,8.301075269,23.87096774,12.863,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
906.09,X16.0380,,,,,,,8.82,0.93,255.2553191,5992.510638,23.32978723,40.22340426,9.382978723,22.43617021,16.038,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
907.02,G04,X1.0000,,,,,,8.87,0.95,6.354166667,5998.895833,6.958333333,10.38541667,9.239583333,22.03125,16.038,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
907.97,Y-31.5880,,,,,,,130.02,6.31,609.0348101,5998.509494,38.97626582,11.01898734,20.57278481,23.50316456,16.038,-31.588,0,-63.176,63.176,-3,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
914.28,G04,X1.0000,,,,,,6.61,0.93,6.489361702,5998.893617,5.521276596,1.404255319,7.031914894,24.86170213,16.038,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
915.21,X19.2130,,,,,,,3.13,0.31,590.9375,5989.3125,21.96875,37.78125,9.78125,18.15625,19.213,-31.588,3.175,0,3.175,-3,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
915.52,G04,X1.0000,,,,,,4.35,1.26,0,5999,10.38582677,3.212598425,3.42519685,24.92125984,19.213,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
916.78,Y31.5880,,,,,,,117.94,6.34,584.6299213,5999,36.3511811,64.55590551,18.57322835,22.70551181,19.213,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
923.12,G04,X1.0000,,,,,,8.78,0.94,6.421052632,5998.894737,4.957894737,3.221052632,9.242105263,25.81052632,19.213,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
924.06,X22.3880,,,,,,,0.07,0.3,590.3225806,5989.322581,32.29032258,0.129032258,0.225806452,16.12903226,22.388,31.588,3.175,0,3.175,-3,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
924.36,G04,X1.0000,,,,,,6.9,0.94,0,5998.894737,7.578947368,7.242105263,7.263157895,20.07368421,22.388,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
925.3,Y-31.5880,,,,,,,79.37,6.49,579.0307692,5998.507692,38.33846154,16.88,12.21076923,23.95846154,22.388,-31.588,0,-63.176,63.176,-3,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
931.79,G04,X1.0000,,,,,,6.71,0.95,6.354166667,5998.895833,5.25,2.40625,6.989583333,24.26041667,22.388,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
932.74,X25.5630,,,,,,,1.89,0.31,590.9375,5989.3125,28.53125,163.5625,5.90625,19.25,25.563,-31.588,3.175,0,3.175,-3,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
933.05,G04,X1.0000,,,,,,2.46,0.94,0,5998.894737,8.421052632,15.89473684,2.589473684,27.66315789,25.563,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
933.99,Y31.5880,,,,,,,108.06,6.58,581.3050076,5998.544765,35.36570561,41.76176024,16.39757208,22.05766313,25.563,31.588,0,63.176,63.176,-3,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
940.57,G04,X1.0000,,,,,,7.96,0.95,6.354166667,5999,5.145833333,3.875,8.291666667,29.88541667,25.563,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
941.52,X28.7380,,,,,,,1.69,0.32,591.5151515,5999,18.60606061,24.60606061,5.121212121,21.03030303,28.738,31.588,3.175,0,3.175,-3,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
941.84,G04,X1.0000,,,,,,8.36,0.95,0,5998.895833,5.427083333,8.302083333,8.708333333,22.69791667,28.738,31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
942.79,Y-31.5880,,,,,,,121.63,6.29,579.015873,5998.507937,16.32539683,3.501587302,19.30634921,24.79047619,28.738,-31.588,0,-63.176,63.176,-3,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
949.08,G04,X1.0000,,,,,,8.78,0.94,0,5999,4.652631579,10.65263158,9.242105263,23.01052632,28.738,-31.588,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
950.02,X31.5880,Y-30.0000,,,,,,6.38,0.63,305,5999,4.515625,22.484375,9.96875,24.515625,31.588,-30,2.85,1.588,3.262551762,-3,0,,0,0,0,0,0,Air-Cut,3.262551762,Face Milling
950.65,G04,X1.0000,,,,,,3.03,0.95,6.354166667,5999,5,7,3.15625,24.01041667,31.588,-30,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
951.6,Y36.5740,,,,,,,114.87,6.55,609.070122,5999,4.80945122,9.570121951,17.51067073,25.99390244,31.588,36.574,0,66.574,66.574,-3,0,,0,0,0,0,0,Air-Cut,66.574,Face Milling
958.15,G04,X1.0000,,,,,,9.05,0.96,0,5999,4.329896907,8.659793814,9.329896907,27.16494845,31.588,36.574,0,0,0,-3,0,,0,0,,0,0,Dwell,0,Face Milling
959.11,Z-1.0000,,,,,,,2.88,0.31,9.8125,5999,4,8,9,42.75,31.588,36.574,0,0,0,-1,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
959.42,G04,X1.0000,,,,,,11.38,1.24,238.944,5999,4,9.376,9.104,30.552,31.588,36.574,0,0,0,-1,0,,0,0,,0,0,Dwell,0,Face Milling
960.66,G00,X-31.5880,Y-36.5740,,,,,16.16,0.31,19200.625,5999,4.03125,85.65625,50.5,31.03125,-31.588,-36.574,-63.176,-73.148,96.65317832,-1,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
960.97,G04,X1.0000,,,,,,3.13,0.93,0,5999,5,5.946808511,3.329787234,31.79787234,-31.588,-36.574,0,0,0,-1,0,,0,0,,0,0,Dwell,0,Face Milling
961.9,Z-4.5000,,,,,,,7.86,2.94,75.74237288,5999,4.555932203,3.661016949,2.66440678,11.90169492,-31.588,-36.574,0,0,1.5,-4.5,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1.5,Face Milling
964.84,G04,X1.0000,,,,,,2.95,0.96,0,5999,4.371134021,3.020618557,3.041237113,19.30927835,-31.588,-36.574,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
965.8,Y30.0000,,,,,,,524.37,52.42,75.98550448,5998.940874,26.71695594,32.32824719,10.00133511,21.01640282,-31.588,30,0,66.574,66.574,-4.5,0,Climb,4.9,63.4,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1018.22,G04,X1.0000,,,,,,6.96,0.94,0,5999,5.010526316,19.94736842,7.326315789,27.27368421,-31.588,30,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1019.16,X-28.4130,Y31.5880,,,,,,33.5,3.15,68.5443038,5999,16.69936709,36.38291139,10.60126582,23.1835443,-28.413,31.588,3.175,1.588,3.549981549,-4.5,0,Climb,3.4,4.6,1.5,10.65,15.975,Cut with Feed,3.549981549,Face Milling
1022.31,G04,X1.0000,,,,,,14.79,1.86,0,4136.315508,24.17647059,10.70588235,7.909090909,20.47058824,-28.413,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1024.17,Y-31.5880,,,,,,,655.26,49.78,75.98473589,1503.091183,15.60815425,9.036754368,13.16047399,18.82948383,-28.413,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3,63.2,1.5,186.59,279.885,Cut with Feed,63.176,Face Milling
1073.95,G04,X1.0000,,,,,,8.25,1.25,0,1499,2.047619048,1.976190476,6.547619048,21.23015873,-28.413,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1075.2,X-25.2380,,,,,,,17.29,2.54,75.70196078,1501.54902,17.24313725,38.43137255,6.780392157,16.43921569,-25.238,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1077.74,G04,X1.0000,,,,,,1.07,0.93,0,1502.297872,2.468085106,3.691489362,1.138297872,25.58510638,-25.238,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1078.67,Y31.5880,,,,,,,523.3,49.79,75.98473896,1502.76506,16.9,15.67570281,10.50803213,17.4626506,-25.238,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1128.46,G04,X1.0000,,,,,,6.97,0.94,0,1499,2,1.673684211,7.336842105,26.03157895,-25.238,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1129.4,X-22.0630,,,,,,,40.12,2.54,65.56862745,1503.980392,14.14117647,29.54509804,15.73333333,23.16078431,-22.063,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1131.94,G04,X1.0000,,,,,,10.09,1.26,0,1501.519685,6.157480315,10.1023622,7.94488189,19.79527559,-22.063,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1133.2,Y-31.5880,,,,,,,532.01,37.3,101.9726615,1502.143929,19.0967569,8.63119807,14.25917984,22.99731975,-22.063,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1170.5,G04,X1.0000,,,,,,6.57,0.98,0,1499,2.050505051,5.353535354,6.636363636,20.97979798,-22.063,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1171.48,X-18.8880,,,,,,,8.35,1.91,101.46875,1504.104167,17.59895833,29.63541667,4.348958333,16.66666667,-18.888,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1173.39,G04,X1.0000,,,,,,1.44,0.95,0,1502.229167,4.34375,7.65625,1.5,24.35416667,-18.888,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1174.34,Y31.5880,,,,,,,400.82,37.63,100.7529224,1503.250797,18.96439957,13.40913921,10.6487779,17.52683316,-18.888,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1211.97,G04,X1.0000,,,,,,7.39,0.92,0,1499.107527,1.053763441,1.032258065,7.946236559,24.66666667,-18.888,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1212.89,X-15.7130,,,,,,,3.62,1.92,101.4715026,1502.367876,16.77720207,27.73056995,1.875647668,24.64248705,-15.713,31.588,3.175,0,3.175,-4.5,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1214.81,G04,X1.0000,,,,,,9.33,0.96,0,1502.195876,3.402061856,6.659793814,9.618556701,18.67010309,-15.713,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1215.77,Y-31.5880,,,,,,,416.69,29.99,126.9576667,1502.92,21.88966667,8.476333333,13.88966667,23.33833333,-15.713,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1245.76,G04,X1.0000,,,,,,6.43,0.91,0,1499,1.663043478,1.706521739,6.989130435,21.35869565,-15.713,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1246.67,X-12.5380,,,,,,,17.76,1.55,101.025641,1500.987179,17.57692308,41.42307692,11.38461538,16.80128205,-12.538,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1248.22,G04,X1.0000,,,,,,1.98,1.22,0,1501.439024,6.048780488,6.260162602,1.609756098,23.71544715,-12.538,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1249.44,Y31.5880,,,,,,,325.78,30.02,126.957709,1502.586414,21.91475191,15.28871129,10.84848485,17.47718948,-12.538,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1279.46,G04,X1.0000,,,,,,7.54,0.95,0,1499,1.072916667,3.354166667,7.854166667,25.32291667,-12.538,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1280.41,X-9.3630,,,,,,,31.77,1.57,126.1962025,1500.962025,18.60126582,21.88607595,20.10759494,24.15189873,-9.363,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1281.98,G04,X1.0000,,,,,,8.71,0.93,0,1502.297872,3.14893617,6.957446809,9.265957447,18.35106383,-9.363,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1282.91,Y-31.5880,,,,,,,348.67,24.91,151.9390048,1502.836276,24.14446228,8.191813804,13.99157303,23.74518459,-9.363,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1307.82,G04,X1.0000,,,,,,8.78,1.25,0,1499,1.619047619,2.5,6.968253968,22.97619048,-9.363,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1309.07,X-6.1880,,,,,,,3.83,1.28,150.8217054,1501.635659,26.72093023,16.6744186,2.968992248,16.27131783,-6.188,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1310.35,G04,X1.0000,,,,,,0.02,0.97,0,1502.367347,3.897959184,7.010204082,0.020408163,26.84693878,-6.188,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1311.32,Y31.5880,,,,,,,244.83,24.86,151.9388822,1502.518295,32.37515078,21.41897869,9.844390832,15.81342984,-6.188,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1336.18,G04,X1.0000,,,,,,7.83,0.93,0,1499,1.329787234,3.861702128,8.329787234,28.64893617,-6.188,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1337.11,X-3.0130,,,,,,,18.05,1.54,120.6193548,1499.064516,22.63225806,17.65806452,11.64516129,22.38709677,-3.013,31.588,3.175,0,3.175,-4.5,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1338.65,G04,X1.0000,,,,,,13.28,1.9,0,2824.717277,27.14659686,7.188481675,6.952879581,22.94764398,-3.013,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1340.55,Y-31.5880,,,,,,,572.76,16.87,227.964455,4499.816351,26.45319905,9.80450237,33.93127962,22.73518957,-3.013,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1357.42,G04,X1.0000,,,,,,7.36,0.96,0,4500,3.134020619,5.010309278,7.587628866,27.94845361,-3.013,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1358.38,X0.1630,,,,,,,20.92,0.93,226.5638298,4500,23.07446809,97.69148936,22.25531915,22.34042553,0.163,-31.588,3.176,0,3.176,-4.5,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1359.31,G04,X1.0000,,,,,,3.22,0.96,0,4500,6.206185567,3.432989691,3.319587629,25.58762887,0.163,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1360.27,Y31.5880,,,,,,,240.43,16.67,228.8627098,4500,30.13309353,67.16846523,14.41426859,19.38669065,0.163,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1376.94,G04,X1.0000,,,,,,7.82,0.93,0,4500,3.063829787,7.659574468,8.319148936,29.93617021,0.163,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1377.87,X3.3380,,,,,,,24.93,0.94,226.5894737,4500.105263,20.56842105,5.021052632,26.24210526,22.34736842,3.338,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1378.81,G04,X1.0000,,,,,,7.54,0.92,0,4503.333333,6.043010753,3.989247312,8.107526882,26.33333333,3.338,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1379.73,Y-31.5880,,,,,,,410.42,12.51,297.2044728,4500,23.85223642,12.00798722,32.78115016,24.58626198,3.338,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1392.24,G04,X1.0000,,,,,,7.97,0.98,0,4500,3.343434343,2.313131313,8.050505051,26.65656566,3.338,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1393.22,X6.5130,,,,,,,2.12,0.94,205.4736842,4500,16.85263158,34.02105263,2.231578947,17.88421053,6.513,-31.588,3.175,0,3.175,-4.5,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1394.16,G04,X1.0000,,,,,,1.88,0.94,0,4500,5.178947368,6.326315789,1.978947368,26.31578947,6.513,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1395.1,Y31.5880,,,,,,,123.44,12.58,304.7577442,4500,26.04606831,32.04765687,9.804606831,21.08578237,6.513,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1407.68,G04,X1.0000,,,,,,8.64,0.94,0,4500,3.094736842,6.515789474,9.094736842,30.34736842,6.513,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1408.62,X9.6880,,,,,,,21.65,0.67,300.5147059,4500.147059,17.98529412,53.29411765,31.83823529,27.45588235,9.688,31.588,3.175,0,3.175,-4.5,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1409.29,G04,X1.0000,,,,,,5.17,0.93,0,4503.297872,6.329787234,4.308510638,5.5,28.67021277,9.688,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1410.22,Y-31.5880,,,,,,,277.66,10.09,368.5514851,4500,28.13564356,11.24059406,27.49108911,23.43663366,9.688,-31.588,0,-63.176,63.176,-4.5,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1420.31,G04,X1.0000,,,,,,10.02,1.25,0,4500,3.404761905,2.412698413,7.952380952,29.47619048,9.688,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1421.56,X12.8630,,,,,,,0.99,0.31,371.71875,4500.3125,22.9375,83.125,3.09375,26.90625,12.863,-31.588,3.175,0,3.175,-4.5,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1421.87,G04,X1.0000,,,,,,3.91,1.24,23.208,4502.4,8.008,6.6,3.128,28.088,12.863,-31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
1423.11,Y31.5880,,,,,,,48.41,9.94,380.6170854,4500,28.66130653,24.24321608,4.865326633,26.25929648,12.863,31.588,0,63.176,63.176,-4.5,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1433.05,G04,X1.0000,,,,,,8.37,0.92,0,4500,3.043010753,8.376344086,9,30.66666667,12.863,31.588,0,0,0,-4.5,0,,0,0,,0,0,Dwell,0,Face Milling
