Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
1544.43,G04,X1.0000,,,,,,2.51,1.21,0,4500,3.073770492,3.139344262,2.057377049,18.96721311,-31.588,-36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1545.64,Y30.0000,,,,,,,233.83,15.66,256.8359923,4500,34.70261646,34.32737715,14.92214422,20.22527122,-31.588,30,0,66.574,66.574,-6,0,Climb,4.9,63.4,1.5,317.07,475.605,Cut with Feed,66.574,Face Milling
1561.3,G04,X1.0000,,,,,,7.33,0.87,0,4500,3.818181818,15.72727273,8.329545455,27.96590909,-31.588,30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1562.17,X-28.4130,Y31.5880,,,,,,13.89,0.91,242.1413043,4500,22.52173913,96.4673913,15.09782609,23.68478261,-28.413,31.588,3.175,1.588,3.549981549,-6,0,Climb,3.4,4.6,1.5,10.65,15.975,Cut with Feed,3.549981549,Face Milling
1563.08,G04,X1.0000,,,,,,10.63,2.11,0,3824.235849,15.37735849,7.698113208,5.014150943,23.01886792,-28.413,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1565.19,Y-31.5880,,,,,,,382.26,24.76,151.9386354,2997.878886,21.15825595,15.77149778,15.43237788,22.48970529,-28.413,-31.588,0,-63.176,63.176,-6,0,Conventional,3,63.2,1.5,186.59,279.885,Cut with Feed,63.176,Face Milling
1589.95,G04,X1.0000,,,,,,8.27,1.18,0,2998,2.058823529,1.831932773,6.949579832,23,-28.413,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1591.13,X-25.2380,,,,,,,3.74,1.24,150.784,2998,17.384,37.632,2.992,18.784,-25.238,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1592.37,G04,X1.0000,,,,,,1.89,1.22,0,2998,4.845528455,4.333333333,1.536585366,24.64227642,-25.238,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1593.59,Y31.5880,,,,,,,262.04,24.97,150.2353883,2998,22.28342674,27.65892714,10.48999199,18.85148118,-25.238,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1618.56,G04,X1.0000,,,,,,7.36,0.91,0,2998,2.065217391,8.739130435,8,29.29347826,-25.238,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1619.47,X-22.0630,,,,,,,20.74,1.24,150.784,2998,17.144,38.968,16.592,23.272,-22.063,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1620.71,G04,X1.0000,,,,,,11.13,1.18,0,2998,5.109243697,7.18487395,9.352941176,21.75630252,-22.063,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1621.89,Y-31.5880,,,,,,,335.39,18.62,202.891036,2998,24.01986044,17.40311326,18.00268384,23.81642512,-22.063,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1640.51,G04,X1.0000,,,,,,5.78,0.9,0,2998,2.351648352,2.78021978,6.351648352,26,-22.063,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1641.41,X-18.8880,,,,,,,8.45,1.2,152.6694215,2998,17.57024793,60.82644628,6.983471074,20.76859504,-18.888,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1642.61,G04,X1.0000,,,,,,1.36,0.88,0,2997.88764,3.707865169,5.235955056,1.528089888,28.62921348,-18.888,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1643.49,Y31.5880,,,,,,,220.92,18.95,198.9546414,2997.836498,24.92879747,35.52267932,11.65189873,19.10864979,-18.888,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1662.44,G04,X1.0000,,,,,,6.52,0.88,0,2998,2.078651685,4.550561798,7.325842697,28.96629213,-18.888,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1663.32,X-15.7130,,,,,,,10.08,0.9,200.7692308,2998,17.47252747,37.64835165,11.07692308,24.35164835,-15.713,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1664.22,G04,X1.0000,,,,,,11.15,1.2,0,2997.917355,6.388429752,3.082644628,9.214876033,21.03305785,-15.713,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1665.42,Y-31.5880,,,,,,,274.09,14.98,253.8305537,2997.586391,26.5323549,24.90326885,18.28485657,24.29086057,-15.713,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1680.4,G04,X1.0000,,,,,,6.21,0.91,0,2997.891304,2.391304348,3.054347826,6.75,23.68478261,-15.713,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1681.31,X-12.5380,,,,,,,11.59,0.89,192.8555556,2991.333333,17.77777778,82.07777778,12.87777778,20.62222222,-12.538,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.175,Face Milling
1682.2,G04,X1.0000,,,,,,1.4,0.91,0,2998,5.108695652,3.695652174,1.52173913,27.67391304,-12.538,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1683.11,Y31.5880,,,,,,,178.39,15.21,248.826544,2997.802891,26.06767411,35.35151117,11.72076216,18.89487516,-12.538,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1698.32,G04,X1.0000,,,,,,7.09,0.88,0,2997.88764,2.04494382,7.595505618,7.966292135,30.30337079,-12.538,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1699.2,X-9.3630,,,,,,,11.2,0.9,239.3406593,2994.703297,18.23076923,36.63736264,12.30769231,23.62637363,-9.363,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1700.1,G04,X1.0000,,,,,,8.8,0.92,0,2998,5.021505376,4.559139785,9.462365591,20.01075269,-9.363,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1701.02,Y-31.5880,,,,,,,291.27,12.76,293.0148786,2998,29.41425215,20.50509005,22.80892717,24.0321065,-9.363,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1713.78,G04,X1.0000,,,,,,6.17,0.88,0,2998,2.460674157,5.157303371,6.93258427,26.26966292,-9.363,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1714.66,X-6.1880,,,,,,,1.54,0.6,300,2998,19.49180328,74.55737705,2.524590164,20.96721311,-6.188,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1715.26,G04,X1.0000,,,,,,1.92,1.22,0,2997.918699,7.601626016,6.642276423,1.56097561,25.06504065,-6.188,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1716.48,Y31.5880,,,,,,,147.22,12.35,304.7532362,2997.506472,29.23867314,33.39644013,11.91100324,17.97168285,-6.188,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1728.83,G04,X1.0000,,,,,,10.62,1.19,0,2998,2.116666667,8.208333333,8.85,29.94166667,-6.188,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1730.02,X-3.0130,,,,,,,8.93,0.6,300,2992.918033,23.04918033,24.42622951,14.63934426,26.06557377,-3.013,31.588,3.175,0,3.175,-6,0,Climb,3,4.4,1.5,10.19,15.285,Cut with Feed,3.175,Face Milling
1730.62,G04,X1.0000,,,,,,18.51,2.05,0,4267.878641,28.82038835,5.912621359,8.985436893,24.34466019,-3.013,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1732.67,Y-31.5880,,,,,,,175.96,12.49,304.756,5998.776,38.7344,9.764,14.0768,25.4672,-3.013,-31.588,0,-63.176,63.176,-6,0,Conventional,3.1,63.2,1.5,186.66,279.99,Cut with Feed,63.176,Face Milling
1745.16,G04,X1.0000,,,,,,5.97,0.88,0,5999,5,4.337078652,6.707865169,26.37078652,-3.013,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1746.04,X0.1630,,,,,,,7.21,0.9,204.4505495,5992.296703,21.52747253,50.49450549,7.923076923,22.35164835,0.163,-31.588,3.176,0,3.176,-6,0,Conventional,3.1,4.5,1.5,10.55,15.825,Cut with Feed,3.176,Face Milling
1746.94,G04,X1.0000,,,,,,4.02,0.92,0,5998.892473,7.193548387,7.096774194,4.322580645,26.6344086,0.163,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1747.86,Y31.5880,,,,,,,175.62,12.54,302.6772908,5998.521912,32.94023904,64.43266932,13.9936255,20.82231076,0.163,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.65,288.975,Cut with Feed,63.176,Face Milling
1760.4,G04,X1.0000,,,,,,10.66,1.18,0,5998.915966,5.151260504,4.739495798,8.957983193,28.21848739,0.163,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1761.58,X3.3380,,,,,,,2.19,0.59,299.9166667,5989.166667,29.3,34.25,3.65,21.06666667,3.338,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1762.17,G04,X1.0000,,,,,,11.12,1.16,0,5998.91453,7.538461538,10.98290598,9.504273504,23.01709402,3.338,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1763.33,Y-31.5880,,,,,,,216.7,9.4,398.9553666,5998.649309,38.5781084,17.80340064,23.02869288,24.44952179,3.338,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.78,289.17,Cut with Feed,63.176,Face Milling
1772.73,G04,X1.0000,,,,,,5.07,0.88,0,5998.88764,5.168539326,0.606741573,5.696629213,26.97752809,3.338,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1773.61,X6.5130,,,,,,,5.34,0.59,386.2,5989.166667,29.83333333,61.73333333,8.9,25.61666667,6.513,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1774.2,G04,X1.0000,,,,,,2.24,0.9,0,5998.89011,6.791208791,4.615384615,2.461538462,27.96703297,6.513,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1775.1,Y31.5880,,,,,,,134.19,9.54,393.3623037,5998.361257,34.56230366,56.63769634,14.0513089,21.0104712,6.513,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1784.64,G04,X1.0000,,,,,,7.48,0.89,0,5998.888889,5.055555556,5.877777778,8.311111111,29.27777778,6.513,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1785.53,X9.6880,,,,,,,1.93,0.6,356.1147541,5989.163934,21.93442623,27.54098361,3.163934426,23.6557377,9.688,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1786.13,G04,X1.0000,,,,,,6.42,0.9,0,5999,8.384615385,9.538461538,7.054945055,24.69230769,9.688,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1787.03,Y-31.5880,,,,,,,198.4,14.88,252.4553392,5998.785091,29.36131632,7.651443922,13.32437878,25.90799194,9.688,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1801.91,G04,X1.0000,,,,,,8.45,1.2,0,5998.917355,5.132231405,2.768595041,6.983471074,26.40495868,9.688,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1803.11,X12.8630,,,,,,,5.35,0.59,253.7,5994,25.83333333,73.45,8.916666667,20,12.863,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1803.7,G04,X1.0000,,,,,,5,1.21,0,5999,10.24590164,8.081967213,4.098360656,24.94262295,12.863,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1804.91,Y31.5880,,,,,,,190.56,14.6,257.8952772,5999,31.83025325,54.42642026,13.04312115,20.65229295,12.863,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1819.51,G04,X1.0000,,,,,,11.24,1.17,28.88135593,5998.915254,5.101694915,6.186440678,9.525423729,26.03389831,12.863,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1820.68,X16.0380,,,,,,,3.46,0.9,255.1648352,5992.406593,25.35164835,19.41758242,3.802197802,26.71428571,16.038,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,1.5,10.42,15.63,Cut with Feed,3.175,Face Milling
1821.58,G04,X1.0000,,,,,,6.16,0.88,6.853932584,5998.88764,7.662921348,10.53932584,6.921348315,24.62921348,16.038,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1822.46,Y-31.5880,,,,,,,183.59,6.22,609.0577849,5998.020867,47.62439807,12.90048154,29.46869984,25.58747994,16.038,-31.588,0,-63.176,63.176,-6,0,Conventional,6.4,63.2,1.5,192.79,289.185,Cut with Feed,63.176,Face Milling
1828.68,G04,X1.0000,,,,,,10.1,1.18,10.73109244,5998.915966,5.974789916,2.621848739,8.487394958,24.96638655,16.038,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1829.86,X19.2130,,,,,,,2.93,0.29,589.6666667,5989.333333,32.53333333,75.16666667,9.766666667,20.16666667,19.213,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,1.5,10.33,15.495,Cut with Feed,3.175,Face Milling
1830.15,G04,X1.0000,,,,,,3.38,1.17,5.169491525,5998.915254,9.737288136,8.449152542,2.86440678,25.13559322,19.213,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1831.32,Y31.5880,,,,,,,102.33,6.37,582.362069,5997.573668,40.74451411,51.35736677,16.03918495,21.81818182,19.213,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,192.87,289.305,Cut with Feed,63.176,Face Milling
1837.69,G04,X1.0000,,,,,,8.44,0.92,6.559139785,5998.892473,5.290322581,5.150537634,9.075268817,29.24731183,19.213,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1838.61,X22.3880,,,,,,,4.71,0.29,589.6666667,5989.333333,31.5,23.53333333,15.7,23,22.388,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,1.5,10.2,15.3,Cut with Feed,3.175,Face Milling
1838.9,G04,X1.0000,,,,,,16.44,2.1,0,4279.260664,25.00947867,7.402843602,7.791469194,21.44549763,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1841,Y-31.5880,,,,,,,594.38,49.75,75.98472669,1503.268489,20.8317926,8.530948553,11.94493569,21.66177653,22.388,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,1.5,192.98,289.47,Cut with Feed,63.176,Face Milling
1890.75,G04,X1.0000,,,,,,7.88,1.16,0,1499,2.034188034,2.384615385,6.735042735,20.99145299,22.388,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1891.91,X25.5630,,,,,,,17.03,2.38,75.68200837,1502.76569,17.65690377,42.53138075,7.125523013,16.0292887,25.563,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,1.5,10.09,15.135,Cut with Feed,3.175,Face Milling
1894.29,G04,X1.0000,,,,,,1.59,1.21,0,1501.459016,6.073770492,6.467213115,1.303278689,24.71311475,25.563,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1895.5,Y31.5880,,,,,,,495.03,49.65,75.98469593,1503.49859,19.52154652,15.0459122,9.968385018,17.38340717,25.563,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,1.5,186.77,280.155,Cut with Feed,63.176,Face Milling
1945.15,G04,X1.0000,,,,,,9.99,1.2,0,1499,2.033057851,2.760330579,8.256198347,27.98347107,25.563,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1946.35,X28.7380,,,,,,,14.36,2.38,75.68200837,1503.979079,11.45188285,30.42259414,6.008368201,25.76150628,28.738,31.588,3.175,0,3.175,-6,0,Climb,1.4,4.5,1.5,5.94,8.91,Cut with Feed,3.175,Face Milling
1948.73,G04,X1.0000,,,,,,9.45,1.17,0,1501.542373,2.805084746,9.813559322,8.008474576,22.28813559,28.738,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
1949.9,Y-31.5880,,,,,,,632.68,49.77,75.98473282,1502.499397,7.829650462,7.336882282,12.7095219,25.14885496,28.738,-31.588,0,-63.176,63.176,-6,0,Conventional,4.6,59.6,1.5,83.01,124.515,Cut with Feed,63.176,Face Milling
1999.67,G04,X1.0000,,,,,,7.64,1.21,0,1499,2,8.942622951,6.262295082,20.27868852,28.738,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
2000.88,X31.5880,Y-30.0000,,,,,,29,2.41,75.68595041,1499,1.760330579,29.68595041,11.98347107,21.51239669,31.588,-30,2.85,1.588,3.262551762,-6,0,Conventional,0,0,1.5,0,0,Air-Cut,3.262551762,Face Milling
2003.29,G04,X1.0000,,,,,,3.35,1.21,0,1499,1.491803279,9.37704918,2.745901639,22.23770492,31.588,-30,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2004.5,Y36.5740,,,,,,,602.2,52.38,75.98549341,1499,1.797480435,9.873830884,11.49456003,20.2374499,31.588,36.574,0,66.574,66.574,-6,0,,0,0,0,0,0,Air-Cut,66.574,
2056.88,G04,X1.0000,,,,,,8.39,1.15,0,1499,2,8.74137931,7.232758621,18.43103448,31.588,36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
2058.03,Z-4.0000,,,,,,,10.14,1.48,75.48993289,1499,2,8.610738255,6.805369128,36.99328859,31.588,36.574,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,
2059.51,G04,X1.0000,,,,,,41.8,6.26,102.5757576,2214.194577,6.692185008,7.744816587,6.666666667,34.74641148,31.588,36.574,0,0,0,-4,0,,0,0,,0,0,Dwell,0,
2065.77,Z-7.0000,,,,,,,44.27,7.27,24.96565934,2998,1.376373626,1.163461538,6.081043956,10.65384615,31.588,36.574,0,0,1.5,-7,-3,,0,0,0,71.25573925,0,Air-Cut in Z while plunging,1.5,
2073.04,G04,X1.0000,,,,,,6.4,1.15,0,2998,1,0.982758621,5.517241379,19,31.588,36.574,0,0,0,-7,0,,0,0,,0,0,Dwell,0,
2074.19,X31.7120,Y34.4440,,,,,,21.34,2.37,151.3613445,2998,3.764705882,27.27310924,8.966386555,21.85294118,31.712,34.444,0.124,-2.13,2.133606337,-7,0,,3.8,1.9,0,5.66,0,Cut with Feed,2.133606337,Contouring
2076.56,G04,X1.0000,,,,,,5.17,2.09,0,2997.952381,1.580952381,10.32857143,2.461904762,16.70952381,31.712,34.444,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2078.65,X34.7630,Y28.9450,,,,,,24.27,2.73,132.2737226,2996.978102,6.821167883,25.90875912,8.857664234,20.50729927,34.763,28.945,3.051,-5.499,6.288688417,-7,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.288688417,Contouring
2081.38,G04,X1.0000,,,,,,1.85,0.91,0,2998,1,5.27173913,2.010869565,15,34.763,28.945,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2082.29,X39.7630,,,,,,,4.76,2.08,151.2727273,2998,1,27.61722488,2.277511962,14.85645933,39.763,28.945,5,0,5,-7,0,,0,0,0,0,0,Air-Cut,5,Contouring
2084.37,G04,X1.0000,,,,,,1.51,0.89,0,2998,1,4.611111111,1.677777778,14.95555556,39.763,28.945,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2085.26,Z-6.0000,,,,,,,1.25,0.62,74.79365079,2998,1,3.015873016,1.984126984,38.3968254,39.763,28.945,0,0,0,-6,1,,0,0,0,0,0,Air-cut in Z while retracting,1,Contouring
2085.88,G04,X1.0000,,,,,,11.44,3.26,0,2998,1,5.048929664,3.498470948,29.3088685,39.763,28.945,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Contouring
2089.14,Z-7.0000,,,,,,,33.85,7.18,24.96522949,2998,1,1.411682893,4.707927677,11.54659249,39.763,28.945,0,0,1,-7,-1,,0,0,0,71.25573925,0,Air-cut in Z while plunging,1,Contouring
2096.32,G04,X1.0000,,,,,,3.85,0.89,0,2998,1,1.033333333,4.277777778,19.61111111,39.763,28.945,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2097.21,X27.4830,Y34.7630,,,,,,25.76,2.97,137.3020134,2998,3.127516779,22.48322148,8.644295302,22.39932886,27.483,34.763,-12.28,5.818,13.58850706,-7,0,,5.5,3.1,0,7.6,0,Cut with Feed,13.58850706,Contouring
2100.18,G04,X1.0000,,,,,,2.14,1.2,8.198347107,2998,2.066115702,10.21487603,1.768595041,16.79338843,27.483,34.763,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2101.38,G02,X28.9660,Y32.8500,R7.9380,,,,11.16,0.92,150.3655914,2998,11.27956989,36.75268817,12,26.90322581,28.966,32.85,1.483,-1.913,2.429984745,-7,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
2102.3,G04,X1.0000,,,,,,2.43,1.21,0,2998,2.327868852,10.77868852,1.991803279,16.56557377,28.966,32.85,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2103.51,X34.7630,Y22.3990,,,,,,43.94,4.77,149.1715481,2998,10.73640167,30.17573222,9.192468619,21.92259414,34.763,22.399,5.797,-10.451,11.95109242,-7,0,,6.8,11.8,0,30.52,0,Cut with Feed,11.95109242,Contouring
2108.28,G04,X1.0000,,,,,,2.42,0.89,0,2998,1,5.277777778,2.688888889,15,34.763,22.399,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2109.17,X39.7630,,,,,,,6.82,2.07,151.2692308,2998,1,27.34134615,3.278846154,15.29807692,39.763,22.399,5,0,5,-7,0,,0,0,0,0,0,Air-Cut,5,Contouring
2111.24,G04,X1.0000,,,,,,1.85,0.91,0,2998,1,6.391304348,2.010869565,16.57608696,39.763,22.399,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2112.15,Z-6.5000,,,,,,,2.71,1.49,18.83333333,2998,1,5,1.806666667,39.57333333,39.763,22.399,0,0,0,-6.5,0.5,,0,0,0,0,0,Air-cut in Z while retracting,0.5,Contouring
2113.64,G04,X1.0000,,,,,,2.28,0.9,222.0989011,2998,1,6.054945055,2.505494505,30.30769231,39.763,22.399,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2114.54,X-29.0720,Y-39.7630,,,,,,15.01,0.31,19579.40625,2998,1,98.375,46.90625,27.03125,-29.072,-39.763,-68.835,-62.162,92.74897018,-6.5,0,,58.9,52,0,665.15,0,No Cut - Rapid motion,92.74897018,Contouring
2114.85,G04,X1.0000,,,,,,6.93,1.22,0,2998,1,6.772357724,5.634146341,27.12195122,-29.072,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2116.07,Z-7.0000,,,,,,,25.96,7.24,24.96551724,2998,1,1.660689655,3.580689655,11.49931034,-29.072,-39.763,0,0,0.5,-7,-0.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
2123.31,G04,X1.0000,,,,,,2.8,0.9,0,2998,1,0.989010989,3.076923077,20.36263736,-29.072,-39.763,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2124.21,Y-34.7630,,,,,,,24.47,2.08,151.2727273,2996.516746,4.995215311,3.933014354,11.70813397,21.72248804,-29.072,-34.763,0,5,5,-7,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
2126.29,G04,X1.0000,,,,,,3.35,0.89,0,2998,2.022222222,11.45555556,3.722222222,26,-29.072,-34.763,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2127.18,X-33.4300,Y-32.8680,,,,,,22.45,2.09,129.5619048,2998,4.571428571,29.97619048,10.69047619,23.71904762,-33.43,-32.868,-4.358,1.895,4.75217729,-7,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
2129.27,G04,X1.0000,,,,,,3.75,0.91,0,2998,1,9.684782609,4.076086957,27,-33.43,-32.868,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2130.18,G02,X-33.9850,Y-32.6080,R11.1130,,,,6.04,0.6,0,2998,1,31.1147541,9.901639344,26.49180328,-33.985,-32.608,-0.555,0.26,0.612960231,-7,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
2130.78,G04,X1.0000,,,,,,4.94,0.91,0,2998,1,8.25,5.369565217,26,-33.985,-32.608,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2131.69,X-39.7630,Y-29.7090,,,,,,25.6,2.46,151.3846154,2998,1,32.08906883,10.36437247,26.12955466,-39.763,-29.709,-5.778,2.899,6.464478711,-7,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
2134.15,G04,X1.0000,,,,,,6.38,1.16,0,2998,1,12.35042735,5.452991453,26.34188034,-39.763,-29.709,0,0,0,-7,0,,0,0,,0,0,Dwell,0,Contouring
2135.31,Z-6.5000,,,,,,,5.19,1.21,24.79508197,2998,1,8.491803279,4.254098361,39.47540984,-39.763,-29.709,0,0,0,-6.5,0.5,,0,0,0,0,0,Air-cut in Z while retracting,0.5,Contouring
2136.52,G04,X1.0000,,,,,,8.64,2.06,374.6376812,2998,1,8.101449275,4.173913043,26.9178744,-39.763,-29.709,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2138.58,X-21.1080,Y-39.7630,,,,,,2.54,0.31,14921.65625,2998,1,56.5,7.9375,26.96875,-21.108,-39.763,18.655,-10.054,21.19178947,-6.5,0,,0,0,0,0,0,No Cut - Rapid motion,21.19178947,Contouring
2138.89,G04,X1.0000,,,,,,4.45,0.88,0,2998,1,4.685393258,5,26.52808989,-21.108,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
2139.77,Z-7.0000,,,,,,,28.55,7.43,24.32123656,2998,1,0.317204301,3.837365591,11.00268817,-21.108,-39.763,0,0,0.5,-7,-0.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
