Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
17.64,G04,X1.0000,,,,,,1.99,0.99,0,1499,4,5.89,1.99,16.03,-36.574,-31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
18.63,X30.0000,,,,,,,110.74,54.19,73.32546125,1502.894834,12.78634686,32.24889299,2.043173432,14.51771218,30,-31.588,66.574,0,66.574,-1,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
72.82,G04,X1.0000,,,,,,0.95,0.95,0,1499,3.322916667,6.322916667,0.989583333,22.67708333,30,-31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
73.77,Y-28.4130,X31.5880,,,,,,20.25,2.94,67.24067797,1501.20339,9.091525424,27.2779661,6.86440678,18.11186441,31.588,-28.413,1.588,3.175,3.549981549,-1,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
76.71,G04,X1.0000,,,,,,2.21,1.26,0,1499,4.031496063,6.417322835,1.74015748,22.97637795,31.588,-28.413,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
77.97,X-31.5880,,,,,,,53.55,49.81,75.75451626,1501.711762,10.00060217,28.23986351,1.07486953,18.52207949,-31.588,-28.413,-63.176,0,63.176,-1,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
127.78,G04,X1.0000,,,,,,2.02,0.97,0,1499,3.020408163,7.336734694,2.06122449,23.33673469,-31.588,-28.413,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
128.75,Y-25.2380,,,,,,,24.32,2.59,75.70769231,1501.538462,7.861538462,4.923076923,9.353846154,16.38076923,-31.588,-25.238,0,3.175,3.175,-1,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
131.34,G04,X1.0000,,,,,,1.64,0.98,0,1499,3.383838384,17.54545455,1.656565657,21.3030303,-31.588,-25.238,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
132.32,X31.5880,,,,,,,30.95,49.66,75.98469901,1503.56815,9.855848601,31.52728005,0.623112543,13.97241796,31.588,-25.238,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
181.98,G04,X1.0000,,,,,,0.07,1.26,0,1499,3.023622047,10.20472441,0.05511811,21.71653543,31.588,-25.238,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
183.24,Y-22.0630,,,,,,,11.33,2.4,75.6846473,1503.315353,9.44813278,10.56431535,4.701244813,15.36514523,31.588,-22.063,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
185.64,G04,X1.0000,,,,,,1.27,0.94,0,1502.263158,3.652631579,3.410526316,1.336842105,20.41052632,31.588,-22.063,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
186.58,X-31.5880,,,,,,,99.82,37.64,100.6555113,1502.011952,12.0185923,27.49721116,2.65126162,16.21301461,-31.588,-22.063,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
224.22,G04,X1.0000,,,,,,2.32,0.97,0,1499,3.020408163,8.030612245,2.367346939,24.66326531,-31.588,-22.063,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
225.19,Y-18.8880,,,,,,,15.91,1.98,93.85427136,1502.316583,8.467336683,7.075376884,7.994974874,16.05025126,-31.588,-18.888,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
227.17,G04,X1.0000,,,,,,1.96,0.97,0,1499,3.367346939,17.78571429,2,22.70408163,-31.588,-18.888,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
228.14,X31.5880,,,,,,,32.92,37.14,101.9725437,1502.044415,10.95477793,32.33351279,0.886137281,13.43741588,31.588,-18.888,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
265.28,G04,X1.0000,,,,,,0.03,1.26,0,1499.07874,3.031496063,11.03937008,0.023622047,22.22047244,31.588,-18.888,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
266.54,Y-15.7130,,,,,,,18.11,1.95,101.4795918,1508.94898,10.73469388,9.943877551,9.239795918,15.60204082,31.588,-15.713,0,3.175,3.175,-1,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
268.49,G04,X1.0000,,,,,,1.67,0.99,0,1499,3.41,3.62,1.67,22.31,31.588,-15.713,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
269.48,X-31.5880,,,,,,,70.16,29.76,126.9593551,1503.071213,13.05005039,28.65602956,2.356734968,15.28585825,-31.588,-15.713,-63.176,0,63.176,-1,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
299.24,G04,X1.0000,,,,,,2.53,1.23,0,1499.080645,3.024193548,11.49193548,2.040322581,21.23387097,-31.588,-15.713,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
300.47,Y-12.5380,,,,,,,10.77,1.63,126.2256098,1504.97561,9.195121951,7.432926829,6.567073171,14.17073171,-31.588,-12.538,0,3.175,3.175,-1,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
302.1,G04,X1.0000,,,,,,1.28,0.95,0,1499.104167,3.385416667,17.4375,1.333333333,20.65625,-31.588,-12.538,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
303.05,X31.5880,,,,,,,27.2,29.89,126.9575251,1501.09699,13.66120401,34.04615385,0.909698997,12.81237458,31.588,-12.538,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
332.94,G04,X1.0000,,,,,,0.42,0.93,0,1499,3.021276596,8.372340426,0.446808511,24,31.588,-12.538,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
333.87,Y-9.3630,,,,,,,13.35,1.66,118.6946108,1504.988024,12.08982036,9.556886228,7.994011976,16.49700599,31.588,-9.363,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
335.53,G04,X1.0000,,,,,,0.01,0.95,0,1502.333333,4.072916667,3.104166667,0.010416667,23,31.588,-9.363,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
336.48,X-31.5880,,,,,,,67,24.9,150.3211562,1500.698113,15.66559615,27.77559213,2.689682858,20.98554797,-31.588,-9.363,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
361.38,G04,X1.0000,,,,,,3.47,1.23,0,1499,2.032258065,11.02419355,2.798387097,25.71774194,-31.588,-9.363,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
362.61,Y-6.1880,,,,,,,10.27,1.28,150.8217054,1499.077519,9.643410853,9.341085271,7.96124031,16.10077519,-31.588,-6.188,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
363.89,G04,X1.0000,,,,,,3.52,0.95,0,1502.333333,2.416666667,18.48958333,3.666666667,23.29166667,-31.588,-6.188,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
364.84,X31.5880,,,,,,,52.49,24.87,151.9389068,1503.437299,14.18689711,33.88545016,2.109726688,13.88786174,31.588,-6.188,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
389.71,G04,X1.0000,,,,,,1.69,1.28,0,1499,2.054263566,10.98449612,1.310077519,24.23255814,31.588,-6.188,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
390.99,Y-3.0130,,,,,,,12.24,1.26,150.8031496,1499,14.04724409,10.82677165,9.637795276,15.8976378,31.588,-3.013,0,3.175,3.175,-1,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
392.25,G04,X1.0000,,,,,,3.46,1.88,0,2206.592593,9.71957672,3.751322751,1.830687831,24.66137566,31.588,-3.013,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
394.13,X-31.5880,,,,,,,81.8,24.95,150.6041667,2997.863782,11.50801282,31.89222756,3.27724359,18.44230769,-31.588,-3.013,-63.176,0,63.176,-1,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
419.08,G04,X1.0000,,,,,,2.88,0.95,0,2998,1,11.66666667,3,24,-31.588,-3.013,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
420.03,Y0.1630,,,,,,,14.53,1.6,122.7329193,2998,6.223602484,9.291925466,9.02484472,16.77018634,-31.588,0.163,0,3.176,3.176,-1,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.176,Face Milling
421.63,G04,X1.0000,,,,,,3.21,0.95,0,2998,1.71875,18.02083333,3.34375,23.61458333,-31.588,0.163,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
422.58,X31.5880,,,,,,,57.9,25.03,151.9392971,2998,10.31908946,41.65055911,2.312300319,15.20447284,31.588,0.163,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
447.61,G04,X1.0000,,,,,,1.36,0.96,0,2998,1.041237113,8.06185567,1.402061856,21.93814433,31.588,0.163,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
448.57,Y3.3380,,,,,,,14.46,1.29,150.8307692,2998,9.161538462,18.21538462,11.12307692,16.53846154,31.588,3.338,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
449.86,G04,X1.0000,,,,,,2.39,0.98,0,2998,2.434343434,6.434343434,2.414141414,22.90909091,31.588,3.338,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
450.84,X-31.5880,,,,,,,57.81,18.77,202.8919063,2998,12.10702875,28.54366347,3.07827476,20.81682641,-31.588,3.338,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
469.61,G04,X1.0000,,,,,,2.38,0.97,0,2998,1.030612245,8.653061224,2.428571429,25.65306122,-31.588,3.338,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
470.58,Y6.5130,,,,,,,8.57,0.95,200.8854167,2998,7,8.447916667,8.927083333,17.57291667,-31.588,6.513,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
471.53,G04,X1.0000,,,,,,3.84,0.95,0,2998,2.645833333,17.27083333,4,21.38541667,-31.588,6.513,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
472.48,X31.5880,,,,,,,63.78,18.93,199.5702218,2998,11.18162619,31.11457233,3.367476241,16.17951426,31.588,6.513,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
491.41,G04,X1.0000,,,,,,1.71,0.96,0,2998,1.051546392,8.690721649,1.762886598,25.30927835,31.588,6.513,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
492.37,Y9.6880,,,,,,,11.56,0.94,200.8631579,2998,9.242105263,9.052631579,12.16842105,17.78947368,31.588,9.688,0,3.175,3.175,-1,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
493.31,G04,X1.0000,,,,,,1.58,0.94,0,2998,3.4,6.368421053,1.663157895,25.29473684,31.588,9.688,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
494.25,X-31.5880,,,,,,,77.91,15.25,248.6736566,2998,12.5570118,37.96395806,5.105504587,19.45347313,-31.588,9.688,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
509.5,G04,X1.0000,,,,,,2.17,0.91,0,2998,1.032608696,8.086956522,2.358695652,24.67391304,-31.588,9.688,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
510.41,Y12.8630,,,,,,,4.78,0.95,251.3541667,2998,7.572916667,14.83333333,4.979166667,17.4375,-31.588,12.863,0,3.175,3.175,-1,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
511.36,G04,X1.0000,,,,,,4.11,0.94,0,2998,1.736842105,17.28421053,4.326315789,23.62105263,-31.588,12.863,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
512.3,X31.5880,,,,,,,46.8,15.02,253.8310047,2998,12.49833666,36.71124418,3.113772455,15.79174983,31.588,12.863,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
527.32,G04,X1.0000,,,,,,2,0.95,0,2998,1.34375,9.989583333,2.083333333,24.92708333,31.588,12.863,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
528.27,Y16.0380,,,,,,,12.68,0.97,251.4081633,2998,9.316326531,12.58163265,12.93877551,19.36734694,31.588,16.038,0,3.175,3.175,-1,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
529.24,G04,X1.0000,,,,,,2.04,0.95,0,2998,2.427083333,6.364583333,2.125,25.34375,31.588,16.038,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
530.19,X-31.5880,,,,,,,55.72,12.51,304.7563898,2998,13.4057508,35.19968051,4.450479233,20.84345048,-31.588,16.038,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
542.7,G04,X1.0000,,,,,,2.01,0.93,0,2998,1.021276596,10.03191489,2.138297872,26.0106383,-31.588,16.038,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
543.63,Y19.2130,,,,,,,11.92,0.96,205.5773196,2998,6.886597938,5.81443299,12.28865979,19.86597938,-31.588,19.213,0,3.175,3.175,-1,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
544.59,G04,X1.0000,,,,,,3.08,0.92,0,2998,1.440860215,17.19354839,3.311827957,24.59139785,-31.588,19.213,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
545.51,X31.5880,,,,,,,40.9,12.47,304.755609,2998,13.05689103,29.86137821,3.27724359,15.91426282,31.588,19.213,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
557.98,G04,X1.0000,,,,,,2,0.94,0,2998,1.021052632,8.663157895,2.105263158,22.64210526,31.588,19.213,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
558.92,Y22.3880,,,,,,,4.06,0.93,217.3297872,2998,8.595744681,5.680851064,4.319148936,19.73404255,31.588,22.388,0,3.175,3.175,-1,0,Conventional,4.5,3.1,1,10.51,10.51,Cut with Feed,3.175,Face Milling
559.85,G04,X1.0000,,,,,,2.85,0.95,0,2998,1.760416667,7.458333333,2.96875,25.64583333,31.588,22.388,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
560.8,X-31.5880,,,,,,,57.92,12.62,301.567696,2998,12.83847981,30.39350752,4.585906572,20.46793349,-31.588,22.388,-63.176,0,63.176,-1,0,Climb,63.2,3.2,1,192.68,192.68,Cut with Feed,63.176,Face Milling
573.42,G04,X1.0000,,,,,,1.02,0.91,0,2998,1.054347826,8.043478261,1.108695652,25.94565217,-31.588,22.388,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
574.33,Y25.5630,,,,,,,8.06,0.62,300.1587302,2998,8.333333333,6.825396825,12.79365079,19.01587302,-31.588,25.563,0,3.175,3.175,-1,0,Climb,4.4,3,1,10.09,10.09,Cut with Feed,3.175,Face Milling
574.95,G04,X1.0000,,,,,,4.39,0.93,0,2997.893617,2.063829787,16.93617021,4.670212766,21.34042553,-31.588,25.563,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
575.88,X31.5880,,,,,,,57.79,12.74,296.8666667,2997.741176,12.27215686,36.72392157,4.53254902,16.05803922,31.588,25.563,63.176,0,63.176,-1,0,Conventional,63.2,3.2,1,186.77,186.77,Cut with Feed,63.176,Face Milling
588.62,G04,X1.0000,,,,,,2.44,0.94,0,2998,1.063157895,7.715789474,2.568421053,25.30526316,31.588,25.563,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
589.56,Y28.7380,,,,,,,8.21,0.64,300.3076923,2998,6.923076923,9.738461538,12.63076923,20.06153846,31.588,28.738,0,3.175,3.175,-1,0,Conventional,4.6,1.4,1,6.08,6.08,Cut with Feed,3.175,Face Milling
590.2,G04,X1.0000,,,,,,4.45,0.94,0,2998,1.347368421,12.28421053,4.684210526,24,31.588,28.738,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
591.14,X-31.5880,,,,,,,57.51,12.57,296.9992051,2998,5.529411765,31.01669316,4.57154213,21.2281399,-31.588,28.738,-63.176,0,63.176,-1,0,Climb,59.5,1.4,1,82.86,82.86,Cut with Feed,63.176,Face Milling
603.71,G04,X1.0000,,,,,,0.76,1.23,0,2998,1,10.57258065,0.612903226,19.49193548,-31.588,28.738,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
604.94,Y31.5880,X-30.0000,,,,,,8.57,0.63,300.234375,2998,1,29.15625,13.390625,19.015625,-30,31.588,1.588,2.85,3.262551762,-1,0,Both,0,0,1,0,0,Air-Cut,3.262551762,Face Milling
605.57,G04,X1.0000,,,,,,5.63,0.93,0,2998,1,6.936170213,5.989361702,19.32978723,-30,31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
606.5,X36.5740,,,,,,,64.03,13.38,304.7722181,2998,1,30.4510829,4.781926811,17.82897685,36.574,31.588,66.574,0,66.574,-1,0,Both,0,0,1,0,0,Air-Cut,66.574,Face Milling
619.88,G04,X1.0000,,,,,,3.93,0.97,0,2998,1,6.683673469,4.010204082,16.19387755,36.574,31.588,0,0,0,-1,0,,0,0,0,0,0,Dwell,0,Face Milling
620.85,Z1.0000,,,,,,,1.64,0.32,295.7575758,2998,1,7,4.96969697,34.90909091,36.574,31.588,0,0,0,1,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
621.17,G04,X1.0000,,,,,,4.61,0.95,162.21875,2998,1,8.6875,4.802083333,28.375,36.574,31.588,0,0,0,1,0,,0,0,0,0,0,Dwell,0,Face Milling
622.12,G00,Y-31.5880,X-36.5740,,,,,28.86,0.62,11945.8254,2998,1,89.20634921,45.80952381,28.04761905,-36.574,-31.588,-73.148,-63.176,96.65317832,1,0,,0,0,0,0,0,No Cut - Rapid motion,96.65317832,Face Milling
622.74,G04,X1.0000,,,,,,3.27,0.97,0,2998,1,5.683673469,3.336734694,30.12244898,-36.574,-31.588,0,0,0,1,0,,0,0,0,0,0,Dwell,0,Face Milling
623.71,Z-2.0000,,,,,,,8.11,2.26,75.66519824,2998,1,4,3.572687225,10.00440529,-36.574,-31.588,0,0,1,-2,-3,,0,0,1,71.25573925,71.25573925,Plunge with feed,1,Face Milling
625.97,G04,X1.0000,,,,,,3.81,1.26,0,2998,1,4.212598425,3,17.54330709,-36.574,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
627.23,X30.0000,,,,,,,185.8,52.35,75.9854851,2998,10.5842246,34.49293354,3.548510313,16.60275019,30,-31.588,66.574,0,66.574,-2,0,Conventional,63.4,4.9,1,317.07,317.07,Cut with Feed,66.574,Face Milling
679.58,G04,X1.0000,,,,,,2.05,0.97,0,2998,1.387755102,5.234693878,2.091836735,24.02040816,30,-31.588,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
680.55,Y-28.4130,X31.5880,,,,,,36.28,2.98,75.7458194,2998,8.227424749,32.79264214,12.13377926,19.75585284,31.588,-28.413,1.588,3.175,3.549981549,-2,0,Conventional,4.6,3.4,1,10.91,10.91,Cut with Feed,3.549981549,Face Milling
683.53,G04,X1.0000,,,,,,2.74,1.91,0,3679.03125,12.91666667,6.671875,1.427083333,24.390625,31.588,-28.413,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
685.44,X-31.5880,,,,,,,141.57,16.72,226.1392708,4500,14.36939629,30.53377167,8.462044232,21.84279737,-31.588,-28.413,-63.176,0,63.176,-2,0,Climb,63.2,3,1,186.33,186.33,Cut with Feed,63.176,Face Milling
702.16,G04,X1.0000,,,,,,4.33,0.97,0,4500,2.030612245,8.704081633,4.418367347,26.6122449,-31.588,-28.413,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
703.13,Y-25.2380,,,,,,,13.43,1,195.6831683,4500,11.00990099,21.89108911,13.2970297,22.07920792,-31.588,-25.238,0,3.175,3.175,-2,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
704.13,G04,X1.0000,,,,,,2.94,0.96,0,4500,3.103092784,16.8556701,3.030927835,25.27835052,-31.588,-25.238,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
705.09,X31.5880,,,,,,,29.84,16.66,228.8626275,4500,14.46370726,25.39172166,1.790041992,18.43191362,31.588,-25.238,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
721.75,G04,X1.0000,,,,,,0.16,0.96,0,4500,3.020618557,9.989690722,0.164948454,27.64948454,31.588,-25.238,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
722.71,Y-22.0630,,,,,,,8.69,0.97,166.0510204,4500,11.44897959,9.642857143,8.867346939,21.09183673,31.588,-22.063,0,3.175,3.175,-2,0,Conventional,4.6,3.1,1,10.73,10.73,Cut with Feed,3.175,Face Milling
723.68,G04,X1.0000,,,,,,0.32,0.96,0,4500,4.381443299,4.793814433,0.329896907,25.70103093,31.588,-22.063,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
724.64,X-31.5880,,,,,,,101.44,12.65,297.049763,4500,16.18878357,29.74328594,8.012638231,20.82385466,-31.588,-22.063,-63.176,0,63.176,-2,0,Climb,63.2,3.2,1,192.47,192.47,Cut with Feed,63.176,Face Milling
737.29,G04,X1.0000,,,,,,5.01,0.97,0,4500,3.724489796,8.959183673,5.112244898,27.52040816,-31.588,-22.063,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
738.26,Y-18.8880,,,,,,,8.18,0.65,300.3787879,4500,12.86363636,2.151515152,12.39393939,14.65151515,-31.588,-18.888,0,3.175,3.175,-2,0,Climb,4.4,3.1,1,10.33,10.33,Cut with Feed,3.175,Face Milling
738.91,G04,X1.0000,,,,,,3.08,1.02,0,4500,5.300970874,14.27184466,2.990291262,25.05825243,-31.588,-18.888,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
739.93,X31.5880,,,,,,,24.18,12.53,298.823764,4500,16.74481659,47.738437,1.928229665,19.77511962,31.588,-18.888,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.87,192.87,Cut with Feed,63.176,Face Milling
752.46,G04,X1.0000,,,,,,0.13,0.94,0,4500,4,10.84210526,0.136842105,27.34736842,31.588,-18.888,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
753.4,Y-15.7130,,,,,,,14.75,0.98,142.9191919,4500,10.8989899,7.939393939,14.8989899,21.42424242,31.588,-15.713,0,3.175,3.175,-2,0,Conventional,4.5,3,1,10.49,10.49,Cut with Feed,3.175,Face Milling
754.38,G04,X1.0000,,,,,,1.47,0.96,0,4500,4.453608247,4.103092784,1.515463918,26.60824742,31.588,-15.713,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
755.34,X-31.5880,,,,,,,143.31,10.03,380.6205179,4500,17.34661355,33.08067729,14.27390438,21.04183267,-31.588,-15.713,-63.176,0,63.176,-2,0,Climb,63.2,3.1,1,186.36,186.36,Cut with Feed,63.176,Face Milling
765.37,G04,X1.0000,,,,,,2.99,0.96,0,4500,3.092783505,7.958762887,3.082474227,26.56701031,-31.588,-15.713,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
766.33,Y-12.5380,,,,,,,6.74,0.64,375.1384615,4500,15.33846154,13.58461538,10.36923077,18.15384615,-31.588,-12.538,0,3.175,3.175,-2,0,Climb,4.5,3.1,1,10.55,10.55,Cut with Feed,3.175,Face Milling
766.97,G04,X1.0000,,,,,,1.9,0.95,0,4500,4.458333333,17.96875,1.979166667,26.23958333,-31.588,-12.538,0,0,0,-2,0,,0,0,0,0,0,Dwell,0,Face Milling
767.92,X31.5880,,,,,,,7.09,9.96,380.6178536,4500,17.54964895,16.57071214,0.7111334,18.17051153,31.588,-12.538,63.176,0,63.176,-2,0,Conventional,63.2,3.2,1,192.65,192.65,Cut with Feed,63.176,Face Milling
