Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Operation
813.05,G04,P2000,,,,,,2.11,0.32,7.818181818,5998.69697,16.81818182,3.696969697,6.393939394,25.03030303,9.688,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
813.37,Y-31.5880,,,,,,,351.34,14.87,252.563172,5998.361559,44.81787634,16.3797043,23.61155914,26.45698925,9.688,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,3,192.98,578.94,Cut with Feed,63.176,Face Milling
828.24,X12.8630,,,,,,,10.91,0.93,225.893617,5989.106383,40.61702128,56.21276596,11.60638298,27.13829787,12.863,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,3,10.09,30.27,Cut with Feed,3.175,Face Milling
829.17,G04,P2000,,,,,,0.44,0.32,7.818181818,5999,12.96969697,3.939393939,1.333333333,32.3030303,12.863,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
829.49,Y31.5880,,,,,,,179.01,14.65,257.8240109,5999,44.51909959,58.32469304,12.21077763,23.49249659,12.863,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
844.14,G04,P2000,,,,,,2.87,0.3,8.322580645,5998.677419,4.580645161,12.90322581,9.258064516,32.90322581,12.863,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
844.44,X16.0380,,,,,,,12.25,0.64,254.0307692,5989.153846,30.89230769,5.015384615,18.84615385,25.96923077,16.038,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.5,3,10.42,31.26,Cut with Feed,3.175,Face Milling
845.08,G04,P2000,,,,,,3.15,0.3,19.67741935,5998.677419,25.03225806,5.806451613,10.16129032,24.64516129,16.038,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
845.38,Y-31.5880,,,,,,,228.8,6.3,609.0332805,5996.955626,72.77654517,21.0681458,36.25990491,27.64976228,16.038,-31.588,0,-63.176,63.176,-6,0,Conventional,6.4,63.2,3,192.79,578.37,Cut with Feed,63.176,Face Milling
851.68,G04,P2000,,,,,,3.19,0.32,18.48484848,5998.69697,8.696969697,4.939393939,9.666666667,26.90909091,16.038,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
852,X19.2130,,,,,,,9.93,0.32,591.5151515,5989.30303,61.60606061,127.0606061,30.09090909,24.27272727,19.213,-31.588,3.175,0,3.175,-6,0,Conventional,3.1,4.4,3,10.33,30.99,Cut with Feed,3.175,Face Milling
852.32,G04,P2000,,,,,,0.36,0.32,18.48484848,5998.69697,18.48484848,5.242424242,1.090909091,32.6969697,19.213,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
852.64,Y31.5880,,,,,,,98.26,6.23,609.0224359,5996.532051,68.98397436,117.588141,15.74679487,21.63461538,19.213,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,192.87,578.61,Cut with Feed,63.176,Face Milling
858.87,G04,P2000,,,,,,2.96,0.32,18.48484848,5998.69697,6.545454545,10.09090909,8.96969697,33.27272727,19.213,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
859.19,X22.3880,,,,,,,13.23,0.33,592.0588235,5989.294118,54.70588235,43.91176471,38.91176471,41.5,22.388,31.588,3.175,0,3.175,-6,0,Climb,3.1,4.4,3,10.2,30.6,Cut with Feed,3.175,Face Milling
859.52,G04,P2000,,,,,,0.92,0.3,19.67741935,5998.677419,13.90322581,7.806451613,2.967741935,24.70967742,22.388,31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
859.82,Y-31.5880,,,,,,,96.6,6.19,609.016129,5998.516129,72.78709677,9.480645161,15.58064516,26.17903226,22.388,-31.588,0,-63.176,63.176,-6,0,Conventional,3.2,63.2,3,192.98,578.94,Cut with Feed,63.176,Face Milling
866.01,G04,P2000,,,,,,2.69,0.31,19.0625,5998.6875,9.15625,4.15625,8.40625,25.6875,22.388,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
866.32,X25.5630,,,,,,,6.52,0.31,590.9375,5989.3125,74.09375,68.84375,20.375,46.59375,25.563,-31.588,3.175,0,3.175,-6,0,Conventional,3,4.4,3,10.09,30.27,Cut with Feed,3.175,Face Milling
866.63,G04,P2000,,,,,,0.4,0.31,19.0625,5998.6875,16.625,4.5,1.25,34.15625,25.563,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
866.94,Y31.5880,,,,,,,97.6,6.24,609.024,5998.52,68.2768,95.6512,15.616,26.928,25.563,31.588,0,63.176,63.176,-6,0,Climb,3.2,63.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
873.18,X28.7380,,,,,,,4.76,0.63,305,5998.84375,15.609375,16.375,7.4375,31.890625,28.738,31.588,3.175,0,3.175,-6,0,Climb,1.4,4.5,3,5.94,17.82,Cut with Feed,3.175,Face Milling
873.81,Y-31.5880,,,,,,,78.03,6.29,579.4666667,5998.507937,26.09206349,7.853968254,12.38571429,28.59047619,28.738,-31.588,0,-63.176,63.176,-6,0,Conventional,4.6,59.6,3,83.01,249.03,Cut with Feed,63.176,Face Milling
880.1,G04,P2000,,,,,,4.16,0.31,294.1875,5999,4,15.5625,13,22.03125,28.738,-31.588,0,0,0,-6,0,,0,0,,0,0,Dwell,0,Face Milling
880.41,X31.5880,Y-30.0000,,,,,,6.76,0.63,485.5,5999,4,25.59375,10.5625,23.53125,31.588,-30,2.85,1.588,3.262551762,-6,0,Conventional,0,0,3,0,0,Air-Cut,3.262551762,Face Milling
881.04,Y36.5740,,,,,,,114.36,6.62,609.0799397,5999,4.001508296,7.561085973,17.24886878,24.70889894,31.588,36.574,0,66.574,66.574,-6,0,,0,0,0,0,0,Air-Cut,66.574,
887.66,G04,P2000,,,,,,3.93,0.32,18.48484848,5999,4.96969697,8,11.90909091,24.42424242,31.588,36.574,0,0,0,-6,0,,0,0,,0,0,Dwell,0,
887.98,Z-4.0000,,,,,,,2.97,0.32,591.5151515,5999,4,8,9,42.24242424,31.588,36.574,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,
888.3,G00,Z1.0000,,,,,,2.79,0.3,0,5999,4,7.967741935,9,173.2258065,31.588,36.574,0,0,0,1,5,,0,0,0,0,0,No Cut - Rapid motion,5,
888.6,G04,P2000,,,,,,10.29,0.65,81.16666667,5413.272727,15.28787879,20.21212121,15.59090909,29.6969697,31.588,36.574,0,0,0,1,0,,0,0,,0,0,Dwell,0,
889.25,Z-4.0000,,,,,,,3.27,0.32,5194.666667,4509.69697,4.939393939,10.6969697,9.909090909,160.3333333,31.588,36.574,0,0,3,-4,-5,,0,0,0,71.25573925,0,No Cut - Rapid motion,3,
889.57,Z-8.0000,,,,,,,70.67,9.89,24.20808081,4500,3,1.85959596,7.138383838,9.844444444,31.588,36.574,0,0,3,-8,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,3,
899.46,X31.7120,Y34.4440,,,,,,27.12,1.89,194.2473684,4500,6.784210526,17.46842105,14.27368421,22.62105263,31.712,34.444,0.124,-2.13,2.133606337,-8,0,,3.8,1.9,0,5.66,0,Cut with Feed,2.133606337,Contouring
901.35,X31.7430,Y34.3900,,,,,,4.82,0.31,15.5,4500,8.90625,12.125,15.0625,17.21875,31.743,34.39,0.031,-0.054,0.06226556,-8,0,,0,0,0,0,0,Air-Cut,0.06226556,Contouring
901.66,X34.7630,Y28.9450,,,,,,34.77,1.88,190.2275132,4500,11.61904762,18.77777778,18.3968254,21.16402116,34.763,28.945,3.02,-5.445,6.226429555,-8,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.226429555,Contouring
903.54,G04,P2000,,,,,,1.65,0.32,6.939393939,4500,3.96969697,4.757575758,5,15.93939394,34.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
903.86,X39.7630,,,,,,,5.83,1.29,227.2384615,4500,3,26.06923077,4.484615385,13.75384615,39.763,28.945,5,0,5,-8,0,,0,0,0,0,0,Air-Cut,5,Contouring
905.15,G04,P2000,,,,,,0.96,0.31,7.15625,4500,3,6.9375,3,15.71875,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
905.46,Z-6.5000,,,,,,,1.05,0.34,222.4571429,4500,3,5,3,37.85714286,39.763,28.945,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
905.8,G04,P2000,,,,,,75.5,0.94,0,4500,3,168,79.47368421,31.09473684,39.763,28.945,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
906.74,Z-8.0000,,,,,,,49.54,9.46,24.97360084,4500,3,0.839493136,5.2312566,10.47518479,39.763,28.945,0,0,2,-8,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
916.2,G04,P2000,,,,,,1.3,0.3,7.387096774,4500,3,1.838709677,4.193548387,12.25806452,39.763,28.945,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
916.5,X27.4830,Y34.7630,,,,,,21.62,2.15,221.7407407,4500,6.578703704,24.38425926,10.00925926,21.16666667,27.483,34.763,-12.28,5.818,13.58850706,-8,0,,5.5,3.1,0,7.6,0,Cut with Feed,13.58850706,Contouring
918.65,G02,X28.9660,Y32.8500,R7.9380,,,,20.78,0.96,182.6391753,4503.298969,18.98969072,2.350515464,21.42268041,26.54639175,28.966,32.85,1.483,-1.913,2.429984745,-8,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
919.61,X34.7630,Y22.3990,,,,,,79.76,3.15,226.6677215,4500,19.7278481,39.89240506,25.24050633,19.38607595,34.763,22.399,5.797,-10.451,11.95109242,-8,0,,6.8,11.8,0,30.52,0,Cut with Feed,11.95109242,Contouring
922.76,G04,P2000,,,,,,3.24,0.32,25.36363636,4500,4.939393939,15.39393939,9.818181818,18.84848485,34.763,22.399,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
923.08,X39.7630,,,,,,,7.57,1.57,224.6962025,4500,3,24.49367089,4.791139241,14.36075949,39.763,22.399,5,0,5,-8,0,,0,0,0,0,0,Air-Cut,5,Contouring
924.65,Z-6.5000,,,,,,,11.27,3.75,24.02659574,4500,3,4.332446809,2.997340426,40.06117021,39.763,22.399,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
928.4,G04,P2000,,,,,,1.47,0.3,651.9677419,4500,3,7.419354839,4.741935484,34.77419355,39.763,22.399,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
928.7,X-29.0720,Y-39.7630,,,,,,17.18,0.3,19559.03226,4500,3,106.9032258,55.41935484,27.93548387,-29.072,-39.763,-68.835,-62.162,92.74897018,-6.5,0,,58.9,52,0,665.15,0,No Cut - Rapid motion,92.74897018,Contouring
929,G04,P2000,,,,,,2.52,0.31,0,4500,3,13.625,7.875,25.625,-29.072,-39.763,0,0,0,-6.5,0,,0,0,,0,0,Dwell,0,Contouring
929.31,Z-8.0000,,,,,,,35.04,9.46,24.97360084,4500,3,2.068637804,3.700105597,10.59978881,-29.072,-39.763,0,0,0.5,-8,-1.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
938.77,G04,P2000,,,,,,1.07,0.32,6.939393939,4500,3,2.909090909,3.242424242,12.24242424,-29.072,-39.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
939.09,Y-34.7630,,,,,,,21.3,1.6,183.0745342,4500,14.41614907,17.78881988,13.22981366,20.01242236,-29.072,-34.763,0,5,5,-8,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
940.69,X-33.4300,Y-32.8680,,,,,,10.78,1.27,211.2265625,4500,11.109375,37,8.421875,23.5625,-33.43,-32.868,-4.358,1.895,4.75217729,-8,0,,4.4,2.3,0,3.99,0,Cut with Feed,4.75217729,Contouring
941.96,G04,P2000,,,,,,2.2,0.3,7.387096774,4500,3,20.25806452,7.096774194,29,-33.43,-32.868,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
942.26,G02,X-33.9850,Y-32.6080,R11.1130,,,,3.23,0.32,222.0606061,4500,3,27.39393939,9.787878788,28.96969697,-33.985,-32.608,-0.555,0.26,0.612960231,-8,0,,0.1,0,0,0.02,0,Cut with Feed,0.612960231,Contouring
942.58,G04,P2000,,,,,,1.05,0.32,6.939393939,4500,3,8.636363636,3.181818182,28,-33.985,-32.608,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
942.9,X-39.7630,Y-29.7090,,,,,,14.83,1.57,227.5506329,4500,3,29.72151899,9.386075949,27.58860759,-39.763,-29.709,-5.778,2.899,6.464478711,-8,0,,0,0,0,0,0,Air-Cut,6.464478711,Contouring
944.47,G04,P2000,,,,,,1.89,0.31,0,4500,3,16.6875,5.90625,27.34375,-39.763,-29.709,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
944.78,Z-6.5000,,,,,,,14.49,3.77,32.02116402,4500,3,6.666666667,3.833333333,39.96825397,-39.763,-29.709,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
948.55,G00,Z-4.0000,,,,,,0.99,0.31,2886.4375,4500,3,5.9375,3.09375,28.0625,-39.763,-29.709,0,0,0,-4,2.5,,0,0,0,0,0,No Cut - Rapid motion,2.5,Contouring
948.86,X-21.1080,Y-39.7630,,,,,,1.92,0.31,9025.84375,4500,3,4,6,29.53125,-21.108,-39.763,18.655,-10.054,21.19178947,-4,0,,0,0,0,0,0,No Cut - Rapid motion,21.19178947,Contouring
949.17,Z-8.0000,,,,,,,44.48,9.94,24.07537688,4500,3,0.582914573,4.470351759,10.41105528,-21.108,-39.763,0,0,0.5,-8,-4,,0,0,0,71.25573925,0,Air-cut in Z while plunging,0.5,Contouring
959.11,Y-34.7630,,,,,,,33.8,1.56,227.7515924,4500,16.74522293,10.82165605,21.52866242,19.48407643,-21.108,-34.763,0,5,5,-8,0,,7.1,1.6,0,8.61,0,Cut with Feed,5,Contouring
960.67,X-32.1650,Y-29.9560,,,,,,68.18,3.51,197.1761364,4500,21.65056818,39.36079545,19.36931818,22.39488636,-32.165,-29.956,-11.057,4.807,12.05672003,-8,0,Climb,12.4,6.4,2,41.06,82.12,Cut with Feed,12.05672003,Contouring
964.18,G02,X-34.7630,Y-28.1350,R7.9380,,,,9.95,0.96,226.6391753,4500,4.659793814,31.06185567,10.25773196,24.96907216,-34.763,-28.135,-2.598,1.821,3.194145675,-8,0,Climb,1.3,0.7,2,0.31,0.62,Cut with Feed,3.194145675,Contouring
965.14,G04,P2000,,,,,,1.34,0.33,6.735294118,4500,3.382352941,11.91176471,3.941176471,25.32352941,-34.763,-28.135,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
965.47,X-32.4580,Y-25.9520,,,,,,8.45,0.92,226.5376344,4500,28.08602151,72.3655914,9.086021505,27.72043011,-32.458,-25.952,2.305,2.183,3.174667542,-8,0,Climb,3.9,5.2,2,13.2,26.4,Cut with Feed,3.174667542,Contouring
966.39,G02,X-33.7630,Y-22.6770,R4.7630,,,,13.16,1.23,171.75,4500,15.04032258,33.75,10.61290323,21.69354839,-33.763,-22.677,-1.305,3.275,3.611310802,-8,0,Climb,0.3,0.6,2,0.16,0.32,Cut with Feed,3.611310802,Contouring
967.62,Y2.1620,,,,,,,51.7,6.64,217.6360902,4500.015038,23.21353383,32.83007519,7.77443609,23.56390977,-33.763,2.162,0,24.839,24.839,-8,0,Climb,2.7,28.9,2,75.41,150.82,Cut with Feed,24.839,Contouring
974.26,G04,P2000,,,,,,2.29,0.3,7.387096774,4509.677419,13.19354839,10.80645161,7.387096774,24.64516129,-33.763,2.162,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
974.56,Y27.0000,,,,,,,91.85,6.55,228.6509146,4500.015244,23.69054878,34.95731707,14.00152439,21.1570122,-33.763,27,0,24.838,24.838,-8,0,Climb,2.7,28.9,2,69.52,139.04,Cut with Feed,24.838,Contouring
981.11,G04,P2000,,,,,,2.31,0.32,6.939393939,4509.69697,11.21212121,15.54545455,7,26.78787879,-33.763,27,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
981.43,G02,X-27.0000,Y33.7630,R6.7630,,,,62.24,2.78,228.1792115,4500,14.64874552,18.93548387,22.30824373,25.01792115,-27,33.763,6.763,6.763,10.62329556,-8,0,Climb,4.7,4.6,2,11.38,22.76,Cut with Feed,10.62329556,Contouring
984.21,G04,P2000,,,,,,3.1,0.31,7.15625,4500,9.28125,12.9375,9.6875,25.03125,-27,33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
984.52,X22.0250,,,,,,,226.93,13.07,226.1666667,4500,20.64449541,24.16284404,17.34938838,26.82415902,22.025,33.763,49.025,0,49.025,-8,0,Climb,51.8,2.7,2,143.28,286.56,Cut with Feed,49.025,Contouring
997.59,G02,X26.1890,Y31.3100,R4.7630,,,,45.69,1.56,190.089172,4500,17.21656051,18.12101911,29.10191083,27.56687898,26.189,31.31,4.164,-2.453,5.068616737,-8,0,Climb,0,0,2,0,0,Air-Cut,5.068616737,Contouring
999.15,X33.1650,Y18.7330,,,,,,67.74,4.04,210.9061728,4500,24.1037037,50.53333333,16.72592593,24.67901235,33.165,18.733,6.976,-12.577,14.3821245,-8,0,Climb,9.6,15.8,2,52.83,105.66,Cut with Feed,14.3821245,Contouring
1003.19,G04,P2000,,,,,,2.16,0.33,6.735294118,4500,5.352941176,11.02941176,6.352941176,17.29411765,33.165,18.733,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1003.52,G02,X33.7630,Y16.4230,R4.7630,,,,11.25,0.64,225.4769231,4500,19.38461538,5.892307692,17.30769231,26.84615385,33.763,16.423,0.598,-2.31,2.41183323,-8,0,Climb,0,0,2,0,0,Air-Cut,2.41183323,Contouring
1004.16,G04,P2000,,,,,,2.13,0.32,6.939393939,4500,7.515151515,10.6969697,6.454545455,17.48484848,33.763,16.423,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1004.48,Y-25.0000,,,,,,,138.46,10.96,222.4840474,4500.282589,24.76663628,34.52506837,12.62169553,25.8887876,33.763,-25,0,-41.423,41.423,-8,0,Climb,2.7,45.5,2,120.72,241.44,Cut with Feed,41.423,Contouring
1015.44,G02,X25.0000,Y-33.7630,R8.7630,,,,57.68,3.72,224.1823056,4500.02681,24.75067024,35.63002681,15.46380697,21.90348525,25,-33.763,-8.763,-8.763,13.76488821,-8,0,Climb,6.7,6,2,24.54,49.08,Cut with Feed,13.76488821,Contouring
1019.16,G04,P2000,,,,,,2.99,0.31,7.15625,4509.6875,10.46875,9.84375,9.34375,19.03125,25,-33.763,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1019.47,X-14.4550,,,,,,,304.44,10.21,229,4500,27.71819961,31.5851272,29.78864971,19.69667319,-14.455,-33.763,-39.455,0,39.455,-8,0,Climb,43.2,2.7,2,118.26,236.52,Cut with Feed,39.455,Contouring
1029.68,G02,X-16.3540,Y-33.3680,R4.7630,,,,3.31,0.66,225.5820896,4500.149254,22.23880597,18.71641791,4.940298507,18.6119403,-16.354,-33.368,-1.899,0.395,1.953305028,-8,0,Climb,0,0,2,0,0,Air-Cut,1.953305028,Contouring
1030.34,G04,P2000,,,,,,0.35,0.32,6.939393939,4509.69697,8.545454545,13.6969697,1.060606061,22.84848485,-16.354,-33.368,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1030.66,X-30.8990,Y-27.0440,,,,,,39.37,4.12,228.4455206,4500,20.86924939,37.97820823,9.532687651,20.17433414,-30.899,-27.044,-14.545,6.324,15.8603279,-8,0,Climb,14.3,8.2,2,39.52,79.04,Cut with Feed,15.8603279,Contouring
1034.78,G04,P2000,,,,,,2.35,0.32,6.939393939,4500,3,16.42424242,7.121212121,27,-30.899,-27.044,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1035.1,G02,X-32.4580,Y-25.9520,R4.7630,,,,7.65,0.61,225.3064516,4500,3,28.66129032,12.33870968,27,-32.458,-25.952,-1.559,1.092,1.916302075,-8,0,,0,0,0,0,0,Air-Cut,1.916302075,Contouring
1035.71,X-34.7630,Y-28.1350,,,,,,11.77,0.94,151.8631579,4500,3,21.73684211,12.38947368,25.64210526,-34.763,-28.135,-2.305,-2.183,3.174667542,-8,0,Climb,0,0,2,0,0,Air-Cut,3.174667542,Contouring
1036.65,G04,P2000,,,,,,4.16,0.31,5.625,4500,3,22.25,13,24.03125,-34.763,-28.135,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1036.96,X-39.7630,Y-22.8570,,,,,,24.55,1.93,219.7371134,4500,3,29.81958763,12.65463918,25.67525773,-39.763,-22.857,-5,5.278,7.270301507,-8,0,Climb,0,0,2,0,0,Air-Cut,7.270301507,Contouring
1038.89,G04,P2000,,,,,,2.57,0.32,0,4500,3,21.54545455,7.787878788,26.42424242,-39.763,-22.857,0,0,0,-8,0,,0,0,,0,0,Dwell,0,Contouring
1039.21,Z-6.5000,,,,,,,10.07,3.77,32.02116402,4500,3,6.497354497,2.664021164,40.26190476,-39.763,-22.857,0,0,0,-6.5,1.5,,0,0,0,0,0,Air-cut in Z while retracting,1.5,Contouring
1042.98,G00,Z-4.0000,,,,,,1.16,0.34,3183.171429,4500,3,8.857142857,3.314285714,12.54285714,-39.763,-22.857,0,0,0,-4,2.5,,0,0,0,0,0,No Cut - Rapid motion,2.5,Contouring
1043.32,X28.7240,Y39.7630,,,,,,15.01,0.31,19689.84375,4500,3,103.25,46.90625,30.84375,28.724,39.763,68.487,62.62,92.79942656,-4,0,,0,0,0,0,0,No Cut - Rapid motion,92.79942656,Contouring
1043.63,G04,P2000,,,,,,5.59,0.61,0,4500,3,10.48387097,9.016129032,19.46774194,28.724,39.763,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1044.24,Z-10.0000,,,,,,,55.75,8.4,24.97027348,4500,3,2.887039239,6.62901308,10.59571938,28.724,39.763,0,0,2,-10,-6,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
1052.64,G04,P2000,,,,,,1.99,0.31,9.53125,4500,3,1.84375,6.21875,16.125,28.724,39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1052.95,X31.7120,Y34.4440,,,,,,12.84,1.25,302.5793651,4500,7.198412698,42.92063492,10.19047619,21.71428571,31.712,34.444,2.988,-5.319,6.100811831,-10,0,,3.8,1.9,0,5.66,0,Cut with Feed,6.100811831,Contouring
1054.2,X31.7430,Y34.3900,,,,,,0,0.31,0,4500,4.96875,14.9375,0,18.0625,31.743,34.39,0.031,-0.054,0.06226556,-10,0,,0,0,0,0,0,Air-Cut,0.06226556,Contouring
1054.51,X34.7630,Y28.9450,,,,,,6.65,1.56,242.8343949,4500,12.74522293,40.75796178,4.23566879,21.17834395,34.763,28.945,3.02,-5.445,6.226429555,-10,0,,3.9,6.3,0,8.54,0,Cut with Feed,6.226429555,Contouring
1056.07,X39.7630,,,,,,,5.35,1.25,227.5396825,4500,3.246031746,29.0952381,4.246031746,15.24603175,39.763,28.945,5,0,5,-10,0,,0,0,0,0,0,Air-Cut,5,Contouring
1057.32,Z-7.0000,,,,,,,20.37,7.51,23.93617021,4500,3,4.699468085,2.708776596,37.94414894,39.763,28.945,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1064.83,G00,Z-4.0000,,,,,,1.87,0.31,454.53125,4500,3,12.125,5.84375,140.5,39.763,28.945,0,0,0,-4,3,,0,0,0,0,0,No Cut - Rapid motion,3,Contouring
1065.14,X22.2050,Y39.7630,,,,,,29.21,0.31,14174.1875,4500,3,286.0625,91.28125,31.4375,22.205,39.763,-17.558,10.818,20.62310568,-4,0,,0,0,0,0,0,No Cut - Rapid motion,20.62310568,Contouring
1065.45,Z-6.5000,,,,,,,2.2,0.31,2596.0625,4500,3,8.78125,6.875,13.90625,22.205,39.763,0,0,2,-6.5,-2.5,,0,0,0,71.25573925,0,No Cut - Rapid motion,2,Contouring
1065.76,Z-10.0000,,,,,,,34.17,8.47,24.97051887,4500,3,1.258254717,4.029481132,10.71108491,22.205,39.763,0,0,2,-10,-3.5,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
1074.23,G04,P2000,,,,,,1.7,0.32,9.242424242,4500,3,1.878787879,5.151515152,14.18181818,22.205,39.763,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1074.55,X27.4830,Y34.7630,,,,,,23.57,1.57,303.0696203,4500,6.911392405,23.46835443,14.91772152,22.59493671,27.483,34.763,5.278,-5,7.270301507,-10,0,,7.2,1.6,0,8.62,0,Cut with Feed,7.270301507,Contouring
1076.12,G02,X28.9660,Y32.8500,R7.9380,,,,16.66,0.62,145.2380952,4500.15873,19.65079365,17.88888889,26.44444444,23.61904762,28.966,32.85,1.483,-1.913,2.429984745,-10,0,,0.5,0.4,0,0.1,0,Cut with Feed,2.429984745,Contouring
1076.74,G04,P2000,,,,,,1.73,0.33,8.970588235,4509.705882,12.5,4.058823529,5.088235294,18.35294118,28.966,32.85,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1077.07,X34.7630,Y22.3990,,,,,,50.31,2.5,303.7848606,4500,22.96812749,45.05577689,20.0438247,21.41434263,34.763,22.399,5.797,-10.451,11.95109242,-10,0,,6.8,12.9,0,38.11,0,Cut with Feed,11.95109242,Contouring
1079.57,X39.7630,,,,,,,4.99,1.25,225.1190476,4500,3.253968254,31.1031746,3.96031746,14.3015873,39.763,22.399,5,0,5,-10,0,,0,0,0,0,0,Air-Cut,5,Contouring
1080.82,G04,P2000,,,,,,0.66,0.32,0,4500,3,6.939393939,2,18.60606061,39.763,22.399,0,0,0,-10,0,,0,0,,0,0,Dwell,0,Contouring
1081.14,Z-7.0000,,,,,,,13.15,7.2,29.42302358,4500,3,4.257975035,1.823855756,38.71428571,39.763,22.399,0,0,0,-7,3,,0,0,0,0,0,Air-cut in Z while retracting,3,Contouring
1088.34,G00,Z-4.0000,,,,,,0.81,0.31,3745.15625,4500,3,6.21875,2.53125,21.3125,39.763,22.399,0,0,0,-4,3,,0,0,0,0,0,No Cut - Rapid motion,3,Contouring
1088.65,X-29.0720,Y-39.7630,,,,,,15.64,0.31,19579.40625,4500,3,103.3125,48.875,30.84375,-29.072,-39.763,-68.835,-62.162,92.74897018,-4,0,,0,0,0,0,0,No Cut - Rapid motion,92.74897018,Contouring
1088.96,G04,P2000,,,,,,5.67,0.63,0,4500,3,12.234375,8.859375,18.78125,-29.072,-39.763,0,0,0,-4,0,,0,0,,0,0,Dwell,0,Contouring
1089.59,Z-10.0000,,,,,,,37.64,8.47,24.97051887,4500,3,2.813679245,4.438679245,10.5259434,-29.072,-39.763,0,0,2,-10,-6,,0,0,0,71.25573925,0,Air-cut in Z while plunging,2,Contouring
1098.06,Y-34.7630,,,,,,,18.48,1.26,225.7480315,4500.07874,16.02362205,2.874015748,14.5511811,19.07086614,-29.072,-34.763,0,5,5,-10,0,,6.1,1.6,0,8.08,0,Cut with Feed,5,Contouring
