Timestamp (s),Code,Code,Code,Code,Code,Code,Code,Energy (J),Duration (s),Feed rate (mm/min),Spindle speed (RPM),Spindle Load,X Load,Y Load,Z Load,X (mm),Y (mm),dX (code) (mm),dY (code) (mm),Length of Cut XY (code) (mm),Z (mm),dZ (mm),Cutting Strategy,IdX (mm),IdY (mm),Depth of Cut(mm),Area of Cut (mm^2),Volume of Cut (mm^3),Cut / No Cut,Length of Cut XYZ (code) (mm),Modal G-Code
1141.71,Y22.3880,,,,,,,3.89,0.6,227.0491803,5994.245902,40.19672131,14.8852459,6.37704918,23.70491803,31.588,22.388,0,3.175,3.175,-6,0,Conventional,4.5,3.1,3,10.51,31.53,Cut with Feed,3.175,Face Milling
1142.31,G04,X1.0000,,,,,,3.77,0.94,5.136842105,5998.894737,8.789473684,1.168421053,3.968421053,29.63157895,31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1143.25,X-31.5880,,,,,,,137.15,7.8,487.3751601,5998.577465,53.37900128,41.71446863,17.56081946,23.72855314,-31.588,22.388,-63.176,0,63.176,-6,0,Climb,63.2,3.2,3,192.68,578.04,Cut with Feed,63.176,Face Milling
1151.05,G04,X1.0000,,,,,,2.6,0.94,0,5998.894737,6.473684211,8.884210526,2.736842105,31.24210526,-31.588,22.388,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1151.99,Y25.5630,,,,,,,6.57,0.62,428.5873016,5989.15873,38.57142857,32.68253968,10.42857143,29.53968254,-31.588,25.563,0,3.175,3.175,-6,0,Climb,4.4,3,3,10.09,30.27,Cut with Feed,3.175,Face Milling
1152.61,G04,X1.0000,,,,,,5.52,0.92,5.247311828,5998.892473,8.978494624,12.98924731,5.935483871,29.46236559,-31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1153.53,X31.5880,,,,,,,5.8,7.77,487.3727506,5998.601542,55.57455013,60.56298201,0.745501285,16.57455013,31.588,25.563,63.176,0,63.176,-6,0,Conventional,63.2,3.2,3,186.77,560.31,Cut with Feed,63.176,Face Milling
1161.3,G04,X1.0000,,,,,,2.22,1.25,0,5999,5.404761905,10.91269841,1.761904762,29.72222222,31.588,25.563,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1162.55,Y28.7380,,,,,,,0.05,0.31,472.75,5999,24.4375,5.0625,0.15625,24.09375,31.588,28.738,0,3.175,3.175,-6,0,Conventional,4.6,1.4,3,6.08,18.24,Cut with Feed,3.175,Face Milling
1162.86,G04,X1.0000,,,,,,4.34,0.92,0,5998.892473,5.677419355,9.35483871,4.666666667,28.03225806,31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1163.78,X-31.5880,,,,,,,31.96,8.03,468.5771144,5998.614428,20.33457711,38.62810945,3.975124378,25.70771144,-31.588,28.738,-63.176,0,63.176,-6,0,Climb,59.5,1.4,3,82.86,248.58,Cut with Feed,63.176,Face Milling
1171.81,G04,X1.0000,,,,,,0.45,0.94,5.136842105,5999,5.336842105,8.242105263,0.473684211,22.01052632,-31.588,28.738,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1172.75,Y31.5880,X-30.0000,,,,,,7.36,0.61,480.1290323,5999,6,28.64516129,11.87096774,23,-30,31.588,1.588,2.85,3.262551762,-6,0,Both,0,0,3,0,0,Air-Cut,3.262551762,Face Milling
1173.36,G04,X1.0000,,,,,,5.23,0.97,0,5999,6,6.62244898,5.336734694,23.01020408,-30,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1174.33,X36.5740,,,,,,,36.44,8.39,480.5547619,5999,6,32.5047619,4.338095238,22.06309524,36.574,31.588,66.574,0,66.574,-6,0,Both,0,0,3,0,0,Air-Cut,66.574,Face Milling
1182.72,G04,X1.0000,,,,,,3.13,0.93,5.191489362,5999,6,7.659574468,3.329787234,25.44680851,36.574,31.588,0,0,0,-6,0,,0,0,0,0,0,Dwell,0,Face Milling
1183.65,Z-4.0000,,,,,,,0.94,0.3,472.2580645,5999,6,7,3.032258065,35.77419355,36.574,31.588,0,0,0,-4,2,,0,0,0,0,0,Air-cut in Z while retracting,2,Face Milling
1183.95,G04,X1.0000,,,,,,12.93,3.15,0,5990.708861,8.667721519,7.098101266,4.091772152,25.60759494,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1187.1,M5,,,,,,,1.28,0.31,0,3280.59375,102.5625,7,4,22.90625,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,,0,Face Milling
1187.41,G04,X1.0000,,,,,,3.41,0.92,0,82.47311828,9.290322581,7,3.666666667,20.97849462,36.574,31.588,0,0,0,-4,0,,0,0,0,0,0,Dwell,0,Face Milling
1188.33,G91,G28,Z0,,,,,3.78,0.94,9631.578947,0,0,7.336842105,3.978947368,83.21052632,36.574,31.588,0,0,0,0,4,,0,0,0,0,0,No Cut - Rapid motion,4,Face Milling
1189.27,G04,X1.0000,,,,,,2.35,0.94,157.8947368,0,0,7.978947368,2.473684211,18.93684211,36.574,31.588,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
1190.21,G91,G28,Y0,,,,,30.9,0.62,14761.90476,0,0,6.666666667,49.04761905,16.52380952,36.574,0,0,-31.588,31.588,0,0,Both,0,0,3,0,0,No Cut - Rapid motion,31.588,Face Milling
1190.83,G04,X1.0000,,,,,,21.89,1.34,0,0,0,15.62222222,16.21481481,20.08148148,36.574,0,0,0,0,0,0,,0,0,0,0,0,Dwell,0,Face Milling
1192.17,,,,,,,,0,0,0,0,0,0,0,0,36.574,0,0,0,0,0,0,,0,0,0,0,0,,0,Face Milling
